controller,minute,zone_c,setpoint_c,outdoor_c,internal_load_w,command_pct,kp,ki,inference_us,fallback_active
Bayesian Auto-tune,70.0,24.18231478635951,24.5,34.17447754946134,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,71.0,24.229275806858745,24.5,34.191912514085374,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,72.0,24.276363135376748,24.5,34.209343824971775,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,73.0,24.323521544853687,24.5,34.22677115025351,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,74.0,24.370705188819684,24.5,34.24419415813943,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,75.0,24.41787603696163,24.5,34.26161251692057,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,76.0,24.465002571433974,24.5,34.2790258949765,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,77.0,24.51205870045615,24.5,34.2964339607816,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,78.0,24.55902285298217,24.5,34.313836382911376,550.0,2.3228274380468226,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,79.0,24.60587722426363,24.5,34.33123283004882,550.0,11.614011406398845,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,80.0,24.652607147157276,24.5,34.34862297099063,550.0,14.745210831455033,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,81.0,24.699200568219606,24.5,34.36600647465361,550.0,15.982146470720915,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,82.0,24.74564761112402,24.5,34.3833830100809,550.0,17.895984405277353,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,83.0,24.79194021284673,24.5,34.400752246448306,550.0,24.08725925881361,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,84.0,24.838071820493266,24.5,34.418113853070615,550.0,31.930985858105622,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,85.0,24.884037138658808,24.5,34.43546749940786,550.0,32.148465562684706,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,86.0,24.92911136834779,24.5,34.45281285507163,550.0,39.585545317626,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,87.0,24.970532527416815,24.5,34.47014958983135,550.0,40.56901496056113,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,88.0,25.007923825868527,24.5,34.48747737362059,550.0,47.369008513089575,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,89.0,25.041563626017535,24.5,34.50479587654332,550.0,48.78645363714389,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,90.0,25.09841458870377,24.5,34.522104768880205,1650.0,55.18058721854725,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,91.0,25.150104270513427,24.5,34.53940372109489,1650.0,56.9138292192241,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,92.0,25.19504326663956,24.5,34.55669240384026,1650.0,61.84623441371981,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,93.0,25.234284554323164,24.5,34.573970487964715,1650.0,71.43876346562648,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,94.0,25.266466413047727,24.5,34.59123764451844,1650.0,67.82685957036553,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,95.0,25.292467131233252,24.5,34.60849354475967,1650.0,77.76081777737163,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,96.0,25.311215738547173,24.5,34.625737860160925,1650.0,75.83415753772856,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,97.0,25.323499552521344,24.5,34.642970262415304,1650.0,81.0946255225198,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,98.0,25.328432902595573,24.5,34.66019042344271,1650.0,81.05074213932042,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,99.0,25.326732994102287,24.5,34.6773980153961,1650.0,82.33903501514402,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,100.0,25.318007537758337,24.5,34.69459271066772,1650.0,88.27937140362879,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,101.0,25.30049123085206,24.5,34.711774181895365,1650.0,85.4041070454627,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,102.0,25.27682316840335,24.5,34.72894210196859,1650.0,79.62960010615174,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,103.0,25.24499494985594,24.5,34.74609614403494,1650.0,80.32651740611935,0.8710247817983165,0.007042443140113135,0.0,0
