fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
1.0,170.0,-0.05771147714950686,-0.0013243737170675729,0.25,53.462045397921,11.339414198520025,0.07601263680669734,2.0,2.0,0.7105035026371225,0.03830928028099834,5.741094952534471,2.0
1.0,180.0,-0.08268605744903113,-0.002497458029952426,0.0,52.417254940760515,11.421369313571084,0.3268225569373091,2.0,2.0,0.7105035026371225,0.03830928028099834,14.96493836417378,2.0
1.0,190.0,0.4618327537234421,0.054451881117247324,0.33,53.866268484238,11.502344842512201,0.3268225569373091,2.0,3.0,0.7105035026371225,0.03830928028099834,33.67150645848685,2.0
1.0,200.0,0.8782575858027357,0.04164248320792936,0.53,60.50753669475873,11.582186643821686,0.3268225569373091,3.0,3.0,0.47336490785421953,0.00338417033470395,36.69369883689085,2.0
1.0,210.0,1.0774823768011892,0.019922479099845347,0.67,70.44110942009391,11.660742734092828,0.3268225569373091,3.0,2.0,0.3832001635010348,0.003537996259008674,25.251695781077622,2.0
1.0,220.0,0.7534745275322088,-0.03240078492689804,0.61,80.55072990449636,11.737863577342978,0.07601263680669734,3.0,1.0,0.45082372176592334,0.0030765184860944996,15.214438762234188,2.0
1.0,230.0,0.004624409776923244,-0.07488501177552856,0.34,84.89499663678971,11.813402369663727,0.07601263680669734,2.0,1.0,0.45082372176592334,0.0030765184860944996,15.382926366018559,2.0
1.0,240.0,-0.42708069175630214,-0.04317051015332254,0.0,82.5023566256523,11.887215318670563,0.07601263680669734,1.0,1.0,0.3832001635010348,0.003537996259008674,15.484630628057012,2.0
1.0,250.0,-0.5462234243503445,-0.01191427325940424,0.0,76.9689545707923,11.959161917219795,0.07601263680669734,1.0,2.0,0.42828253567762714,0.003691822183313399,9.310283542246639,2.0
1.0,260.0,-0.3285948124589453,0.021762861189139927,0.0,72.17289879727942,12.029105210871897,0.07601263680669734,2.0,2.0,0.3832001635010348,0.003537996259008674,5.583957546159444,2.0
1.0,270.0,0.09592369014351831,0.04245185026024636,0.28,70.88449764384147,12.096912058592096,0.07601263680669734,2.0,3.0,0.42828253567762714,0.003691822183313399,4.235669539646732,2.0
1.0,280.0,0.23329470077116454,0.013737101062764623,0.34,72.42542365950764,12.16245338619187,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,3.438492886830594,2.0
1.0,290.0,0.17474011861756722,-0.005855458215359733,0.33,74.54083830152157,12.225604432028994,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,2.5064390634399087,2.0
1.0,300.0,0.02296630184546089,-0.015177381677210633,0.29,75.83641994498264,12.28624498449846,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,4.455697140389183,2.0
2.0,0.0,0.12221695400980437,0.0,0.0,0.0,10.892631736577638,0.20214586509373514,2.0,2.0,0.6817720944488617,0.009881271978480169,29.53702281872687,0.0
2.0,10.0,0.5654563976013343,0.04432394435915299,0.25,3.0494790952422157,10.942733257693757,0.20214586509373514,2.0,3.0,0.6817720944488617,0.009881271978480169,36.43577813021288,0.0
2.0,20.0,0.918171893947104,0.035271549634576974,0.45,10.576716348260096,10.991412114208845,0.20214586509373514,3.0,3.0,0.6817720944488617,0.009881271978480169,33.779013275157396,0.0
2.0,30.0,0.9740226954532076,0.005585080150610366,0.53,20.574768275881688,11.0385756431528,0.20214586509373514,3.0,2.0,0.6817720944488617,0.009881271978480169,23.941700950710445,0.0
2.0,40.0,0.7413723353832147,-0.023265036006999296,0.46,29.69184826149285,11.084134066067673,0.20214586509373514,2.0,2.0,0.6817720944488617,0.009881271978480169,12.40403557218687,0.0
2.0,50.0,0.46867686381624196,-0.02726954715669727,0.34,35.96191884918241,11.128000659906075,0.20214586509373514,2.0,1.0,0.6817720944488617,0.009881271978480169,18.5596012770604,0.0
2.0,60.0,0.4415237342800573,-0.002715312953618465,0.31,39.79031756001301,11.170091922113418,0.49433134045982435,2.0,2.0,0.6817720944488617,0.009881271978480169,46.72248847101183,0.0
2.0,70.0,0.8984873142958172,0.04569635800157599,0.53,46.38190463261972,11.210327729579785,0.49433134045982435,3.0,3.0,0.6817720944488617,0.009881271978480169,61.45586797614202,0.0
2.0,80.0,1.2681347392701134,0.03696474249742963,0.74,57.12445104,11.248631491158807,0.49433134045982435,3.0,3.0,0.6817720944488617,0.009881271978480169,56.47384606647007,0.0
