episode,environment_steps,epsilon,episode_reward,moving_average_reward_20,mean_abs_td_error,visited_states,state_coverage_pct,visited_full_states,full_state_coverage_pct,greedy_policy_changes,mean_kp,mean_ki,final_kp,final_ki,validation_baseline_objective,validation_learned_objective,deployment_accepted,checkpoint_validation_objective,best_checkpoint_validation_objective,fit_scenarios,validation_scenarios,selected_policy_family
187.0,44880.0,0.188,-118.23022163178356,-107.44105443899852,2.348920896320001,25.0,100.0,45.0,60.0,0.0,0.49063442979092214,0.0037538634470149373,0.5449130417152248,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
188.0,45120.0,0.18766666666666668,-61.40418828777839,-105.69059648790315,1.9432958465785422,25.0,100.0,45.0,60.0,3.0,0.48117059238115417,0.0038710198416499323,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
189.0,45360.0,0.18733333333333335,-192.97187245372686,-110.78849124444761,3.809267293074658,25.0,100.0,45.0,60.0,6.0,0.4507896009115129,0.004224259402603381,0.5523280507213344,0.003972958789069519,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
190.0,45600.0,0.187,-87.92887072783618,-113.67391851365726,2.3347540131718163,25.0,100.0,45.0,60.0,5.0,0.5270600774531512,0.003742978939024992,0.46573764249164507,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
191.0,45840.0,0.18666666666666665,-52.467088841940736,-112.30803868353073,1.8215161282827017,25.0,100.0,45.0,60.0,7.0,0.4161005481942935,0.003964621796542418,0.3881147020763709,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
192.0,46080.0,0.18633333333333335,-124.77005011838811,-116.12919291306586,3.0356387052808693,25.0,100.0,46.0,61.33333333333333,5.0,0.4427494770520919,0.0039366154989529485,0.3881147020763709,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
193.0,46320.0,0.186,-30.375691103386956,-112.7625875505606,0.9654591152546415,25.0,100.0,46.0,61.33333333333333,4.0,0.4499694215334585,0.0037109230959560223,0.3881147020763709,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
194.0,46560.0,0.18566666666666665,-21.74653014351806,-109.83897998273794,0.5368895788658766,25.0,100.0,46.0,61.33333333333333,1.0,0.4230153776123912,0.0039107720712161335,0.3881147020763709,0.00364826335084437,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
195.0,46800.0,0.18533333333333335,-163.1688460440951,-114.41680899036055,3.3015595661816755,25.0,100.0,46.0,61.33333333333333,5.0,0.4398748192321869,0.0036677800832719174,0.3881147020763709,0.0035694055000697845,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
196.0,47040.0,0.185,-39.27192909056181,-102.20446864624262,0.9229294518542246,25.0,100.0,46.0,61.33333333333333,1.0,0.41661579741370974,0.003928073326778459,0.3881147020763709,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
197.0,47280.0,0.18466666666666667,-185.49814593119208,-108.10639013504078,4.543995102077932,25.0,100.0,46.0,61.33333333333333,4.0,0.4683243800837909,0.00346727746795329,0.460273375601112,0.00367866554543474,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
198.0,47520.0,0.18433333333333335,-131.1289210142286,-112.90362696887124,3.224453323578201,25.0,100.0,46.0,61.33333333333333,7.0,0.4780696521316672,0.003858214748129795,0.6054589352391386,0.00364826335084437,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
199.0,47760.0,0.184,-115.9357513925027,-111.02551175404992,3.040433976433954,25.0,100.0,46.0,61.33333333333333,8.0,0.48572326182021913,0.003795570946011663,0.5174862694351612,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
200.0,48000.0,0.18366666666666667,-152.82114578666105,-103.9018658267288,3.3823736965386044,25.0,100.0,46.0,61.33333333333333,7.0,0.5530019396690314,0.003742107806364275,0.626158386016545,0.0033442414049406725,nan,nan,nan,33.806685694674584,33.322319287000624,48.0,16.0,
201.0,48240.0,0.18333333333333335,-118.12564439459489,-97.49276171539348,3.001249601155616,25.0,100.0,46.0,61.33333333333333,8.0,0.5606363546036358,0.0035455757160883696,0.607560855793468,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
202.0,48480.0,0.183,-177.71477644198606,-105.01420556688205,4.188559379709786,25.0,100.0,46.0,61.33333333333333,8.0,0.5451394413973847,0.0036187428384762397,0.5174862694351612,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
203.0,48720.0,0.18266666666666667,-230.1428706024123,-111.35366366356558,5.769267851155154,25.0,100.0,46.0,61.33333333333333,8.0,0.5288807780399262,0.003834830055655207,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
204.0,48960.0,0.18233333333333335,-9.168209454245584,-110.04391078589333,0.2902799423208189,25.0,100.0,46.0,61.33333333333333,1.0,0.5224465909469761,0.0031712993655187596,0.5174862694351612,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
205.0,49200.0,0.182,-47.58550883661914,-107.39114040205766,0.9495040169422625,25.0,100.0,46.0,61.33333333333333,2.0,0.5070175222044879,0.003289608854653516,0.5174862694351612,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
206.0,49440.0,0.18166666666666667,-64.87606429271976,-106.26661632950888,1.5223270662895907,25.0,100.0,46.0,61.33333333333333,7.0,0.5502725823219811,0.0036177908565172127,0.5692348963786773,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
207.0,49680.0,0.18133333333333335,-47.35560543650996,-102.72288551974523,1.0463082817035525,25.0,100.0,46.0,61.33333333333333,2.0,0.5152379802613345,0.0036186074245680186,0.6727321502657095,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
208.0,49920.0,0.181,-47.024831389615045,-102.00391767483704,1.770928937759902,25.0,100.0,46.0,61.33333333333333,4.0,0.6135888267449182,0.0035335504056155207,0.6727321502657095,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
209.0,50160.0,0.18066666666666667,-47.250025929750784,-94.71782534863824,1.1512966742730717,25.0,100.0,46.0,61.33333333333333,4.0,0.47000122264648536,0.003899279836868414,0.4696187895124089,0.004013089685928808,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
210.0,50400.0,0.18033333333333335,-25.18543093439706,-91.58065335896629,0.6161466984819889,25.0,100.0,46.0,61.33333333333333,0.0,0.5833832103292638,0.0036313124320156384,0.6054589352391386,0.0033442414049406725,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
211.0,50640.0,0.18,-255.81747525298988,-101.74817267951876,6.577812069706987,25.0,100.0,46.0,61.33333333333333,8.0,0.527343074315357,0.0037353258558074,0.5174862694351612,0.004046532099978214,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
212.0,50880.0,0.17966666666666667,-47.905889836086324,-97.90496466540367,1.990884141079895,25.0,100.0,46.0,61.33333333333333,6.0,0.463338323163139,0.003885071082947168,0.46573764249164507,0.00364826335084437,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
213.0,51120.0,0.17933333333333334,-131.15046811639357,-102.943703516054,3.8205495713784763,25.0,100.0,46.0,61.33333333333333,7.0,0.4973927964807887,0.0039096877755941594,0.5874761994036012,0.004059270710899361,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
214.0,51360.0,0.179,-84.66517175103334,-106.08963559642976,2.295069189881268,25.0,100.0,46.0,61.33333333333333,4.0,0.5354492013732502,0.004162240986232215,0.4101035776605909,0.004013089685928808,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
215.0,51600.0,0.17866666666666667,-63.99999379716428,-101.13119298408321,1.1028952189710883,25.0,100.0,46.0,61.33333333333333,1.0,0.46788030733548397,0.003938108037717583,0.3881147020763709,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
216.0,51840.0,0.17833333333333334,-203.9324174516579,-109.36421740213802,4.69551169234718,25.0,100.0,46.0,61.33333333333333,7.0,0.5091339299005027,0.0038839768259276764,0.41497223946005585,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
217.0,52080.0,0.178,-62.498801372938175,-103.21425017422533,2.2579388270231613,25.0,100.0,46.0,61.33333333333333,4.0,0.47894159538761616,0.003978725002757321,0.5625563479569147,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
218.0,52320.0,0.17766666666666667,-125.85582282267615,-102.9505952646477,3.8654587672141916,25.0,100.0,46.0,61.33333333333333,9.0,0.4679869673671331,0.0036889889906353327,0.5682387353100148,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
219.0,52560.0,0.17733333333333334,-21.571225947349802,-98.23236899239006,0.5494996383668171,25.0,100.0,46.0,61.33333333333333,1.0,0.6026191107450097,0.0038294915147356785,0.5174862694351612,0.003283437015759933,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
220.0,52800.0,0.177,-64.55869429557677,-93.81924641783584,1.3087490818498853,25.0,100.0,46.0,61.33333333333333,5.0,0.5303939488594175,0.0036164315931272784,0.5174862694351612,0.004046532099978214,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
221.0,53040.0,0.17666666666666667,-16.749426352648666,-88.75043551573853,0.6719837260054958,25.0,100.0,46.0,61.33333333333333,0.0,0.5293603045353055,0.003362541203694211,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
222.0,53280.0,0.17633333333333334,-38.759305027003904,-81.80266194498941,0.897432522990235,25.0,100.0,46.0,61.33333333333333,4.0,0.5440814022208101,0.003568002697208091,0.5692348963786773,0.004046532099978214,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
223.0,53520.0,0.176,-25.119919901742954,-71.55151440995596,0.6116342529834138,25.0,100.0,46.0,61.33333333333333,4.0,0.5495484406060879,0.003701077223272012,0.6727321502657095,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
224.0,53760.0,0.17566666666666667,-50.846794060075474,-73.63544364024746,0.9597042850464064,25.0,100.0,46.0,61.33333333333333,2.0,0.5607653972460928,0.0039382369493311,0.6727321502657095,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
225.0,54000.0,0.17533333333333334,-412.6162964551819,-91.8869830211756,8.231862658367193,25.0,100.0,46.0,61.33333333333333,6.0,0.4761646230012262,0.003879243494950942,0.422656910561168,0.004053625945382633,nan,nan,nan,34.586015056365106,33.322319287000624,48.0,16.0,
226.0,54240.0,0.175,-48.12757540723959,-91.0495585769016,2.2744207077827734,25.0,100.0,46.0,61.33333333333333,5.0,0.5443831821334681,0.0034274658502968097,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
227.0,54480.0,0.17466666666666666,-147.48795791130598,-96.05617620064137,3.3767066091968183,25.0,100.0,46.0,61.33333333333333,5.0,0.4776139140867072,0.003543176349556136,0.4564694634060614,0.004006066778978433,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
228.0,54720.0,0.17433333333333334,-21.996472806100964,-94.80475827146567,0.5214299519575242,25.0,100.0,46.0,61.33333333333333,3.0,0.5320809993778247,0.0039004115522282487,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
229.0,54960.0,0.174,-77.91383318269146,-96.3379486341127,1.5282815535260095,25.0,100.0,46.0,61.33333333333333,1.0,0.518221531176317,0.0038802902819913155,0.5174862694351612,0.00364826335084437,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
230.0,55200.0,0.17366666666666666,-24.884359380207062,-96.32289505640321,0.4776905701894134,25.0,100.0,46.0,61.33333333333333,1.0,0.54591674945865,0.0037533329490337616,0.6727321502657095,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
231.0,55440.0,0.17333333333333334,-205.44289668828247,-93.80416612816784,4.440735147951755,25.0,100.0,46.0,61.33333333333333,6.0,0.499748709970357,0.0037520690522749728,0.46573764249164507,0.00364826335084437,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
232.0,55680.0,0.173,-100.78464174882379,-96.4481037238047,2.7955048010752033,25.0,100.0,46.0,61.33333333333333,5.0,0.49149166816674167,0.003957738615241735,0.5174862694351612,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
233.0,55920.0,0.17266666666666666,-204.47937106469794,-100.11454887121992,5.138086205044912,25.0,100.0,46.0,61.33333333333333,5.0,0.4874295079527428,0.0034983183852055778,0.5174862694351612,0.0033107989908912664,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
234.0,56160.0,0.17233333333333334,-67.34690161490128,-99.24863536441333,1.5251946139736863,25.0,100.0,46.0,61.33333333333333,5.0,0.4970993965359396,0.0037749502668836567,0.422656910561168,0.0044143986545216885,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
235.0,56400.0,0.172,-123.68281915219191,-102.23277663216473,2.84867237973466,25.0,100.0,46.0,61.33333333333333,5.0,0.47494916534768716,0.0042596769036694045,0.4696187895124089,0.004414398654521688,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
236.0,56640.0,0.17166666666666666,-54.782148399166275,-94.77526317954013,1.8268191638847096,25.0,100.0,46.0,61.33333333333333,4.0,0.4599253562429748,0.0037572005597998216,0.4696187895124089,0.0033442414049406725,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
237.0,56880.0,0.17133333333333334,-183.95828662129807,-100.84823744195813,4.169327662177233,25.0,100.0,46.0,61.33333333333333,10.0,0.48575028344387405,0.0036453805471928784,0.4519047687720008,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
238.0,57120.0,0.17099999999999999,-54.93848218965159,-97.30237041030689,3.136129068354537,25.0,100.0,46.0,61.33333333333333,4.0,0.5256756330357931,0.0036848714219303584,0.5174862694351612,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
239.0,57360.0,0.17066666666666666,-145.86132745360433,-103.51687548561964,3.5889461342901696,25.0,100.0,46.0,61.33333333333333,4.0,0.48088039951325784,0.00416582959372123,0.5071882926734016,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
240.0,57600.0,0.17033333333333334,-91.18494360800986,-104.84818795124129,2.614252621654091,25.0,100.0,46.0,61.33333333333333,5.0,0.4921027289986571,0.003892786332199747,0.3881147020763709,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
241.0,57840.0,0.16999999999999998,-314.6892859562275,-119.74518093142024,6.4242253517079035,25.0,100.0,46.0,61.33333333333333,7.0,0.47328268956283176,0.004109932130358868,0.41497223946005585,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
242.0,58080.0,0.16966666666666666,-52.011446434665956,-120.40778800180333,1.0219581423328445,25.0,100.0,46.0,61.33333333333333,2.0,0.49529167256208234,0.003358098309316051,0.6198968021563798,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
243.0,58320.0,0.16933333333333334,-208.97179497149824,-129.6003817552911,4.4392247713424675,25.0,100.0,46.0,61.33333333333333,6.0,0.5591125886324196,0.0037593220820923826,0.5123114067408097,0.0036054601010805896,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
244.0,58560.0,0.16899999999999998,-35.75009987833457,-128.84554704620405,0.8142760155594563,25.0,100.0,46.0,61.33333333333333,3.0,0.5009692100063639,0.0036718227773059543,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
245.0,58800.0,0.1686666666666667,-28.170667018320415,-109.62326557436094,0.7907118268987278,25.0,100.0,46.0,61.33333333333333,2.0,0.5053379416381133,0.0038267027797145962,0.5569307844773457,0.0036418788899803935,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
246.0,59040.0,0.16833333333333333,-17.450655207674178,-108.08941956438268,0.3629343121931749,25.0,100.0,46.0,61.33333333333333,0.0,0.5099444417463673,0.00371360434628552,0.6727321502657095,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
247.0,59280.0,0.16799999999999998,-174.27054442381205,-109.428548890008,4.464218899181911,25.0,100.0,46.0,61.33333333333333,6.0,0.6160865686401478,0.003860920983857907,0.6727321502657095,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
248.0,59520.0,0.16766666666666669,-50.04894219173556,-110.83117235928974,0.9500401578017277,25.0,100.0,46.0,61.33333333333333,1.0,0.5929513190593007,0.003805333258265616,0.6660048287630526,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
249.0,59760.0,0.16733333333333333,-32.31387736863447,-108.55117456858689,1.1147837195237587,25.0,100.0,46.0,61.33333333333333,1.0,0.5157183530623836,0.003588911535451383,0.4564694634060614,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
250.0,60000.0,0.16699999999999998,-109.32234631216248,-112.77307391518465,3.38845317808797,25.0,100.0,46.0,61.33333333333333,6.0,0.5089134509345947,0.003750852733730256,0.6054589352391386,0.00364826335084437,nan,nan,nan,34.17122674979396,33.322319287000624,48.0,16.0,
251.0,60240.0,0.16666666666666669,-23.089111733048288,-103.65538466742294,0.4971333556496245,25.0,100.0,46.0,61.33333333333333,2.0,0.6264650685612702,0.004181323607716239,0.5757854230354695,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
252.0,60480.0,0.16633333333333333,-157.40640666092642,-106.48647291302805,4.024777098291317,25.0,100.0,46.0,61.33333333333333,6.0,0.5685204487678921,0.0038691696283588797,0.6660048287630526,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
253.0,60720.0,0.16599999999999998,-38.557727371241455,-98.19039072835524,1.1618550934506577,25.0,100.0,46.0,61.33333333333333,1.0,0.5139907952162809,0.003553951645325902,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
254.0,60960.0,0.16566666666666668,-138.94548842120503,-101.77032006867043,4.322401899752173,25.0,100.0,46.0,61.33333333333333,4.0,0.5329071799430042,0.003989940236346401,0.6014852472355331,0.004046532099978214,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
255.0,61200.0,0.16533333333333333,-118.69061542605716,-101.5207098823637,2.855554294091352,25.0,100.0,46.0,61.33333333333333,7.0,0.542370041731596,0.003835880276243433,0.5174862694351612,0.003605460101080589,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
256.0,61440.0,0.16499999999999998,-98.38749836543357,-103.70097738067705,2.1208579811721777,25.0,100.0,46.0,61.33333333333333,0.0,0.45921159199081246,0.003428679424344975,0.5174862694351612,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
257.0,61680.0,0.16466666666666668,-18.34600227753122,-95.4203631634887,0.3738535465505672,25.0,100.0,46.0,61.33333333333333,3.0,0.4886257949150587,0.0040880479857021736,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
258.0,61920.0,0.16433333333333333,-65.41517739264259,-95.94419792363826,2.851199828177654,25.0,100.0,46.0,61.33333333333333,7.0,0.5017636598406251,0.003486809530997916,0.3881147020763709,0.0036418788899803935,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
259.0,62160.0,0.164,-73.1495063592787,-92.308606868922,2.3725852740984092,25.0,100.0,46.0,61.33333333333333,4.0,0.4838412244042032,0.0038678832343532255,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
260.0,62400.0,0.16366666666666668,-84.78392456607298,-91.98855591682515,2.1059433736926447,25.0,100.0,46.0,61.33333333333333,0.0,0.4756405753715535,0.0037185154051884023,0.5123114067408097,0.004414398654521688,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
261.0,62640.0,0.16333333333333333,-78.54385338470657,-80.18128428824909,1.6718114133015245,25.0,100.0,46.0,61.33333333333333,5.0,0.5118715434117896,0.003907442406818993,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
262.0,62880.0,0.163,-9.585671071956453,-78.05999552011363,0.557200481386403,25.0,100.0,46.0,61.33333333333333,0.0,0.5191152730874872,0.003878217950177279,0.5174862694351612,0.00364826335084437,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
263.0,63120.0,0.16266666666666668,-35.915148153838445,-69.40716317923064,0.9603112988772904,25.0,100.0,46.0,61.33333333333333,2.0,0.4849986000306252,0.0038022546889716195,0.5174862694351612,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
264.0,63360.0,0.16233333333333333,-92.9326862310345,-72.26629249686563,2.437545405322069,25.0,100.0,46.0,61.33333333333333,5.0,0.46420100906031675,0.003932504193288384,0.3881147020763709,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
265.0,63600.0,0.162,-38.380023972197186,-72.77676034455946,0.7596610976560035,25.0,100.0,46.0,61.33333333333333,3.0,0.4267493644752843,0.003945529886884817,0.3881147020763709,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
266.0,63840.0,0.16166666666666668,-51.96339369842274,-74.5023972690969,1.7360413230193974,25.0,100.0,46.0,61.33333333333333,3.0,0.4495933461654933,0.003978592984997648,0.42692617228400803,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
267.0,64080.0,0.16133333333333333,-116.2734721378237,-71.60254365479749,2.597003340892343,25.0,100.0,46.0,61.33333333333333,3.0,0.563085497073147,0.003834910446236,0.6727321502657095,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
268.0,64320.0,0.161,-218.11391013077628,-80.00579205174952,4.796676265956388,25.0,100.0,46.0,61.33333333333333,6.0,0.5787152569138293,0.003610284676010459,0.42692617228400803,0.004006066778978433,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
269.0,64560.0,0.16066666666666668,-25.003759168242542,-79.64028614172993,0.615902902895101,25.0,100.0,46.0,61.33333333333333,3.0,0.5756775090168875,0.004092482052401995,0.5692348963786773,0.003926346050076763,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
270.0,64800.0,0.16033333333333333,-104.13662196544706,-79.38099992439416,3.7580914159551284,25.0,100.0,46.0,61.33333333333333,4.0,0.5483844042963795,0.0037700728344238084,0.6727321502657095,0.003966006111188649,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
271.0,65040.0,0.16,-10.474047738376523,-78.75024672466057,0.5453364326460672,25.0,100.0,46.0,61.33333333333333,0.0,0.4960104045804417,0.004075929333136291,0.5449130417152248,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
272.0,65280.0,0.15966666666666668,-43.59605794729103,-73.05972928897879,1.3273284862510375,25.0,100.0,46.0,61.33333333333333,0.0,0.546288816919597,0.00399590476098606,0.6660048287630526,0.00364826335084437,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
273.0,65520.0,0.15933333333333333,-87.66575675961137,-75.51513075839729,3.1049672615603243,25.0,100.0,46.0,61.33333333333333,5.0,0.5030917095530649,0.003814292217862681,0.5165806684636498,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
274.0,65760.0,0.159,-24.624235992581117,-69.7990681369661,0.6667641770537042,25.0,100.0,46.0,61.33333333333333,2.0,0.5382985373618244,0.004036711135493767,0.528728579463241,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
275.0,66000.0,0.15866666666666668,-130.13684672319374,-70.37137970182292,3.1125490877137474,25.0,100.0,46.0,61.33333333333333,4.0,0.50607658456144,0.00397635902118283,0.5458478618662466,0.004053625945382633,nan,nan,nan,33.64935803491547,33.322319287000624,48.0,16.0,
276.0,66240.0,0.15833333333333333,-24.655534982376615,-66.68478153267007,0.7549464599089116,25.0,100.0,46.0,61.33333333333333,3.0,0.6165202150292791,0.004035025713831164,0.6727321502657095,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
277.0,66480.0,0.158,-300.82929267639935,-80.80894605261346,8.949898370232637,25.0,100.0,46.0,61.33333333333333,9.0,0.4880508361973872,0.003776580253459109,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
278.0,66720.0,0.15766666666666668,-136.84077265043993,-84.38022581550334,3.121004319648547,25.0,100.0,46.0,61.33333333333333,5.0,0.5150320091365631,0.0037273199910130665,0.3881147020763709,0.0038938969091670372,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
279.0,66960.0,0.15733333333333333,-228.9822664080674,-92.17186381794276,6.519496945787512,25.0,100.0,46.0,61.33333333333333,7.0,0.4842576135976138,0.003710967026347812,0.45646946340606137,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
280.0,67200.0,0.157,-104.0425884832567,-93.13479701380194,3.2413447418111367,25.0,100.0,46.0,61.33333333333333,7.0,0.500481925708724,0.003343574245670495,0.4026471489758528,0.00367866554543474,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
281.0,67440.0,0.15666666666666668,-36.69528654744017,-91.04236867193865,0.7417557845359436,25.0,100.0,46.0,61.33333333333333,2.0,0.554302991788585,0.004140860820232672,0.6727321502657095,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
282.0,67680.0,0.15633333333333332,-85.48502033400263,-94.83733613504096,1.995094454315632,25.0,100.0,46.0,61.33333333333333,3.0,0.4555702380351894,0.0036726924676443347,0.3881147020763709,0.003185915652954848,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
283.0,67920.0,0.156,-61.02039278601325,-96.0925983666497,2.16256207955594,25.0,100.0,46.0,61.33333333333333,4.0,0.4411443770608378,0.003780943985716264,0.5174862694351612,0.003933229201178824,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
284.0,68160.0,0.15566666666666668,-178.96655631794775,-100.39429187099536,4.426936863869373,25.0,100.0,46.0,61.33333333333333,8.0,0.47836111522243846,0.0035454135647167637,0.5174862694351612,0.003040219459036975,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
285.0,68400.0,0.15533333333333332,-61.54881932382307,-101.55273163857665,1.2540564911431025,25.0,100.0,46.0,61.33333333333333,5.0,0.5010627411943309,0.003977006850568786,0.44137956378933213,0.004013089685928808,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
286.0,68640.0,0.155,-36.16577615742494,-100.76285076152678,1.243659915311759,25.0,100.0,46.0,61.33333333333333,3.0,0.48137182468740375,0.003793074915216138,0.49042173754370233,0.003283437015759933,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
287.0,68880.0,0.15466666666666667,-93.88225061331492,-99.64328968530133,1.8106418432095641,25.0,100.0,46.0,61.33333333333333,2.0,0.41631069613402194,0.003658269566879025,0.3881147020763709,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
288.0,69120.0,0.15433333333333332,-69.61731983792356,-92.21846017065867,2.4415261032531625,25.0,100.0,46.0,61.33333333333333,6.0,0.49543077885052694,0.003694724363757442,0.5174862694351612,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
289.0,69360.0,0.154,-57.977709645795585,-93.86715769453635,2.094305064999737,25.0,100.0,46.0,61.33333333333333,5.0,0.42701511523656716,0.003811347225318734,0.3881147020763709,0.004053625945382633,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
290.0,69600.0,0.15366666666666667,-24.53420901812372,-89.88703704717017,0.6798742800851105,25.0,100.0,46.0,61.33333333333333,0.0,0.4832755001249735,0.0035946372576085794,0.6054589352391386,0.0033442414049406725,nan,nan,nan,nan,33.322319287000624,48.0,16.0,
