fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
1.0,60.0,-0.60312904557302,0.04133667494843465,0.0,48.72570010322316,4.3020357485839575,0.09467336190329344,1.0,3.0,0.4916119559634031,0.004864351134459159,39.644789066838335,1.0
1.0,70.0,0.02640782698599864,0.06295368725590186,0.0,48.73398966931917,4.3974298093666455,0.09467336190329344,2.0,3.0,0.4916119559634031,0.004864351134459159,63.10944593640834,1.0
1.0,80.0,1.1439540697238897,0.1117546242737891,0.3,53.81113387616459,4.4924071476673895,0.22913091097400104,3.0,3.0,0.5433605829069192,0.004458988539920897,111.00342872003473,1.0
1.0,90.0,2.1305205796700335,0.09865665099461438,0.61,70.17108165973917,4.586786968724585,0.22913091097400104,3.0,3.0,0.2912444989388093,2.789561267327242e-05,95.06984099035304,1.0
1.0,100.0,2.2609430569687383,0.013042247729870482,0.67,92.75080889601705,4.680389615184641,0.22913091097400104,3.0,2.0,0.2912444989388093,2.789561267327242e-05,50.925665942771566,1.0
1.0,110.0,1.2875078962430386,-0.09734351607256997,0.42,111.65845758680265,4.773036909090003,0.22913091097400104,3.0,1.0,0.2912444989388093,2.789561267327242e-05,16.63696020614091,1.0
1.0,120.0,0.1090414125260537,-0.11784664837169849,0.0,118.80216821728996,4.864552491050986,0.22913091097400104,2.0,1.0,0.5174862694351612,0.004053625945382633,14.134103609000382,1.0
1.0,130.0,-0.5206113754816961,-0.06296527880077499,0.0,118.90202369123762,4.954762155955926,0.22913091097400104,1.0,1.0,0.4916119559634031,0.004864351134459159,10.498489193030666,1.0
1.0,140.0,-0.015742238490368266,0.05048691369913279,0.0,118.90202369123762,5.043494184580496,0.22913091097400104,2.0,3.0,0.4916119559634031,0.004864351134459159,51.86600403353137,1.0
1.0,150.0,1.0174742717170346,0.10332165102074028,0.27,123.39408931857835,5.130579670465011,0.22913091097400104,3.0,3.0,0.4916119559634031,0.004864351134459159,112.39847367763896,1.0
1.0,160.0,2.1036223873718747,0.108614811565484,0.6,138.97059364127392,5.215852841437467,0.22913091097400104,3.0,3.0,0.5174862694351612,0.004053625945382633,97.35470466141801,1.0
1.0,170.0,2.2671405514866443,0.016351816411476962,0.67,161.53102179367156,5.299151375170311,0.22913091097400104,3.0,2.0,0.2912444989388093,2.789561267327242e-05,54.26119495875603,1.0
1.0,180.0,1.3830310813798157,-0.08841094701068286,0.45,180.84097600252744,5.380316708170209,0.22913091097400104,3.0,1.0,0.2912444989388093,2.789561267327242e-05,17.619014264089873,1.0
1.0,190.0,0.1476374398716942,-0.12353936415081215,0.0,189.1331730300511,5.459194337612654,0.22913091097400104,2.0,1.0,0.2912444989388093,2.789561267327242e-05,18.070340853762264,1.0
1.0,200.0,-0.461274542094106,-0.060891198196580024,0.0,189.31549857230232,5.535634115446893,0.22913091097400104,1.0,1.0,0.5174862694351612,0.004053625945382633,12.748497168919686,1.0
1.0,210.0,0.0460207466968221,0.05072952887909281,0.0,189.2979980473845,5.609490534211261,0.22913091097400104,2.0,3.0,0.5174862694351612,0.004053625945382633,57.00330539556539,1.0
1.0,220.0,1.1374777023471232,0.10914569556503011,0.3,194.42453708149966,5.680623004014926,0.22913091097400104,3.0,3.0,0.5174862694351612,0.004053625945382633,111.38818851482132,1.0
1.0,230.0,2.0622641336838363,0.09247864313367131,0.59,210.3624661679333,5.748896120158701,0.22913091097400104,3.0,3.0,0.4916119559634031,0.004864351134459159,95.97841228621769,1.0
1.0,240.0,2.2210816127518456,0.015881747906800924,0.67,232.99156510107574,5.814179920885621,0.22913091097400104,3.0,2.0,0.2912444989388093,2.789561267327242e-05,52.36267575224339,1.0
1.0,250.0,1.357836333134962,-0.08632452796168835,0.44,251.9434339739412,5.876350134770512,0.22913091097400104,3.0,1.0,0.2912444989388093,2.789561267327242e-05,16.8659199764831,1.0
1.0,260.0,0.12493008970790598,-0.12329062434270562,0.0,259.8774802622421,5.935288417277718,0.22913091097400104,2.0,1.0,0.2912444989388093,2.789561267327242e-05,13.90536235078995,1.0
1.0,270.0,-0.42640741392980175,-0.05513375036377077,0.0,260.0521548175015,5.990882576036661,0.22913091097400104,1.0,1.0,0.5174862694351612,0.004053625945382633,24.339284789289067,1.0
1.0,280.0,0.11466449510654897,0.05410719090363507,0.0,260.1260060590163,6.043026784406372,0.22913091097400104,2.0,3.0,0.4916119559634031,0.004864351134459159,28.864613512879817,1.0
1.0,290.0,0.7948754228988655,0.06802109277923166,0.25,264.69334437391404,6.091621782922537,0.09467336190329344,3.0,3.0,0.4916119559634031,0.004864351134459159,47.78807184589595,1.0
1.0,300.0,1.1643919241558152,0.03695165012569497,0.35000000000000003,274.8083667097434,6.136575068243523,0.09467336190329344,3.0,3.0,0.2912444989388093,2.789561267327242e-05,36.1827943193135,1.0
