minute,temperature
56.6,26.260877158672507
56.7,26.259576028415474
56.800000000000004,26.25828138757267
56.900000000000006,26.25699320377801
57.0,26.255711444826826
57.1,26.254436078675084
57.2,26.25316707343856
57.300000000000004,26.25190439739206
57.400000000000006,26.25064801896861
57.5,26.24939790675869
57.6,26.24815402950943
57.7,26.24691635612383
57.800000000000004,26.245684855659995
57.900000000000006,26.244459497330347
58.0,26.243240250500865
58.1,26.242027084690314
58.2,26.240819969569486
58.300000000000004,26.239618874960442
58.400000000000006,26.23842377083575
58.5,26.23723462731775
58.6,26.23605141467779
58.7,26.234874103335486
58.800000000000004,26.233702663858
58.900000000000006,26.232537066959285
59.0,26.231377283499352
59.1,26.230223284483557
59.2,26.229075041061865
59.300000000000004,26.227932524528132
59.400000000000006,26.226795706319383
59.5,26.225664558015104
59.6,26.22453905133653
59.7,26.223419158145933
59.800000000000004,26.222304850445926
59.900000000000006,26.22119610037876
60.0,26.22009288022562
60.1,26.218995162405953
60.2,26.217902919476753
60.300000000000004,26.21681612413189
60.400000000000006,26.21573474920142
60.5,26.214658767650917
60.6,26.213588152580783
60.7,26.21252287722559
60.800000000000004,26.211462914953398
60.900000000000006,26.210408239265092
61.0,26.20935882379373
61.1,26.20831464230386
61.2,26.2072756686909
61.300000000000004,26.206241876980453
61.400000000000006,26.205213241327673
61.5,26.204189736016612
61.6,26.20317133545959
61.7,26.202158014196534
61.800000000000004,26.201149746894362
61.900000000000006,26.20014650834634
62.0,26.19914827347145
62.1,26.19815501731377
62.2,26.197166715041842
62.300000000000004,26.19618334194806
62.400000000000006,26.195204873448045
62.5,26.194231285080033
62.6,26.193262552504265
62.7,26.192298651502377
62.800000000000004,26.19133955797679
62.900000000000006,26.19038524795012
63.0,26.189435697564562
63.1,26.18849088308131
63.2,26.187550780879953
63.300000000000004,26.186615367457886
63.400000000000006,26.185684619429725
63.5,26.18475851352672
63.6,26.183837026596176
63.7,26.182920135600874
63.800000000000004,26.182007817618487
63.900000000000006,26.18110004984102
64.0,26.180196809574234
64.10000000000001,26.17929807423707
64.2,26.1784038213611
64.3,26.177514028589957
64.4,26.176628673678774
64.5,26.175747734493633
64.60000000000001,26.174871189011007
64.7,26.173999015317214
64.8,26.173131191607865
64.9,26.172267696187326
65.0,26.171408507468165
65.10000000000001,26.170553603970617
65.2,26.169702964322052
65.3,26.168856567256434
65.4,26.16801439161379
65.5,26.16717641633969
65.60000000000001,26.166342620484702
65.7,26.16551298320389
65.8,26.16468748375628
65.9,26.16386610150434
66.0,26.163048815913474
66.10000000000001,26.162235606551498
66.2,26.161426453088133
66.3,26.160621335294504
66.4,26.159820233042623
66.5,26.15902312630489
66.60000000000001,26.1582299951536
66.7,26.15744081976043
66.8,26.156655580395956
66.9,26.155874257429147
67.0,26.155096831326894
67.10000000000001,26.1543232826535
67.2,26.153553592070214
