episode,return,iae,kp,ki,gradient,gradient_kp,gradient_ki,gradient_logits,logits,noise,noise_std,noise_mean,noise_l2,steps,status
235,-71.82732806679176,71.82732806679176,0.6486150858587745,0.028487076593323946,"[-4112.777543112754, -78641.9432069537]",-4112.777543112754,-78641.9432069537,"[-2988.5123951813725, -4259.5039206818765]","[1.002190498672618, 0.6793924219922532]","{'std': 0.1, 'mean': 0.0041681284183079466, 'sample_std': 0.10338703063814488, 'l2': 3.5843411777369987, 'first': -0.1371595647360557, 'last': 0.0022352056030523547, 'samples': 1200}",0.1,0.0041681284183079466,3.5843411777369987,1200,updated
236,-73.3457656546944,73.3457656546944,0.6271141374029755,0.026256340386378044,"[839.2484377387111, 13020.048869425278]",839.2484377387111,13020.048869425278,"[597.7262950913745, 658.8399453417278]","[0.9723053747208042, 0.6367973827854345]","{'std': 0.1, 'mean': -0.003554605996829378, 'sample_std': 0.09777479179062111, 'l2': 3.3892556941296723, 'first': -0.012654798662398471, 'last': -0.0015447816487093905, 'samples': 1200}",0.1,-0.003554605996829378,3.3892556941296723,1200,updated
237,-73.04697874144628,73.04697874144628,0.6313799387995076,0.026591508319215598,"[-156.39801419290117, -50185.07782838176]",-156.39801419290117,-50185.07782838176,"[-111.84407930345414, -2566.640108577261]","[0.978282637671718, 0.6433857822388518]","{'std': 0.1, 'mean': 0.00285201181915506, 'sample_std': 0.10227148858122946, 'l2': 3.5441655742423457, 'first': -0.022306865508445184, 'last': 0.014834169830123499, 'samples': 1200}",0.1,0.00285201181915506,3.5441655742423457,1200,updated
238,-75.28304780295404,75.28304780295404,0.6305804180121085,0.025305774151169212,"[-2475.3123380222933, 58844.400937074526]",-2475.3123380222933,58844.400937074526,"[-1768.8119389763697, 2886.5192547893266]","[0.9771641968786834, 0.6177193811530792]","{'std': 0.1, 'mean': -0.0036260055489829297, 'sample_std': 0.10151499765750642, 'l2': 3.5188252583459936, 'first': -0.10671098501948362, 'last': -0.031994000282026445, 'samples': 1200}",0.1,-0.0036260055489829297,3.5188252583459936,1200,updated
239,-72.38359923643587,72.38359923643587,0.6180171369132159,0.026755527975880492,"[1255.6240417375934, 10962.391991107903]",1255.6240417375934,10962.391991107903,"[886.3899435385714, 563.5509089434446]","[0.9594760774889197, 0.6465845737009726]","{'std': 0.1, 'mean': 0.0038107063173390323, 'sample_std': 0.0986948716954379, 'l2': 3.4214381505354075, 'first': 0.01953133233660366, 'last': -0.01905432202202327, 'samples': 1200}",0.1,0.0038107063173390323,3.4214381505354075,1200,updated
240,-73.11589045155485,73.11589045155485,0.6242937534654805,0.02704655205059906,"[-2174.223459106885, -10409.282515712703]",-2174.223459106885,-10409.282515712703,"[-1544.3082663575292, -539.9817829369542]","[0.9683399769243054, 0.652220082790407]","{'std': 0.1, 'mean': -0.0011959673885701275, 'sample_std': 0.1035617876834359, 'l2': 3.587724773086739, 'first': -0.07651091616411472, 'last': -0.0037410826230422274, 'samples': 1200}",0.1,-0.0011959673885701275,3.587724773086739,1200,updated
241,-72.4743886117339,72.4743886117339,0.6133833074397419,0.026767646609256818,"[2544.1487456286322, 99793.98353377036]",2544.1487456286322,99793.98353377036,"[1787.7624744566626, 5132.120677274072]","[0.9528968942607301, 0.6468202649610375]","{'std': 0.1, 'mean': -0.004105297582230943, 'sample_std': 0.09948257923408485, 'l2': 3.449110674821202, 'first': 0.07494227633374125, 'last': -0.12327104241458925, 'samples': 1200}",0.1,-0.004105297582230943,3.449110674821202,1200,updated
242,-70.09647990880248,70.09647990880248,0.6260244087057373,0.02951765511373174,"[1922.4713550876588, -15630.640893977143]",1922.4713550876588,-15630.640893977143,"[1367.7795897435988, -871.8007142503894]","[0.9707745190052968, 0.6981414717337783]","{'std': 0.1, 'mean': 0.0014632778906083757, 'sample_std': 0.10271423509353572, 'l2': 3.5584865220543302, 'first': -0.10357350825799293, 'last': 0.019800875142673396, 'samples': 1200}",0.1,0.0014632778906083757,3.5584865220543302,1200,updated
243,-70.64049701755691,70.64049701755691,0.6358012575648062,0.029034692836632937,"[2686.032591160598, -11099.533442250333]",2686.032591160598,-11099.533442250333,"[1928.8796887258102, -610.7221461354799]","[0.9844523149027328, 0.6894234645912743]","{'std': 0.1, 'mean': 0.000861620522932406, 'sample_std': 0.09843447222332984, 'l2': 3.4100007704065463, 'first': -0.008092362076567832, 'last': 0.005754153068313801, 'samples': 1200}",0.1,0.000861620522932406,3.4100007704065463,1200,updated
244,-71.10685313734575,71.10685313734575,0.649742398772616,0.028700260644442907,"[4501.30036049969, 43567.62517324147]",4501.30036049969,43567.62517324147,"[3274.160857225073, 2374.365369137027]","[1.0037411117899908, 0.6833162431299196]","{'std': 0.1, 'mean': -0.0003275022253078826, 'sample_std': 0.09897832075436715, 'l2': 3.428728377179266, 'first': -0.11517979558921208, 'last': 0.039750158423456014, 'samples': 1200}",0.1,-0.0003275022253078826,3.428728377179266,1200,updated
245,-70.66767506783042,70.66767506783042,0.6738116500724809,0.030018537016490897,"[-205.57404136586112, 51197.959454621174]",-205.57404136586112,51197.959454621174,"[-152.70199512094374, 2895.299100448924]","[1.0364827203622415, 0.7070598968212898]","{'std': 0.1, 'mean': -0.003980244619847958, 'sample_std': 0.09843466381336151, 'l2': 3.412663251002067, 'first': -0.011492292017174303, 'last': -0.07473353247702728, 'samples': 1200}",0.1,-0.003980244619847958,3.412663251002067,1200,updated
246,-69.17753302718346,69.17753302718346,0.6726779102037314,0.0316927602250367,"[308.59536477571083, 44024.27728839172]",308.59536477571083,44024.27728839172,"[229.00775510395565, 2602.2819991510837]","[1.0349557004110321, 0.736012887825779]","{'std': 0.1, 'mean': -0.0024585229738593064, 'sample_std': 0.10361055752986062, 'l2': 3.590185282159385, 'first': 0.08382300024591816, 'last': -0.06462042662467381, 'samples': 1200}",0.1,-0.0024585229738593064,3.590185282159385,1200,updated
247,-68.80490607980987,68.80490607980987,0.6743785905435449,0.03326145697726218,"[2455.431108432514, 78094.07507077248]",2455.431108432514,78094.07507077248,"[1824.7843413798655, 4799.724034668468]","[1.0372457779620716, 0.7620357078172898]","{'std': 0.1, 'mean': -0.008655585338573723, 'sample_std': 0.10122438232181188, 'l2': 3.5193115350566515, 'first': 0.022908126437308607, 'last': 0.0012362044157125784, 'samples': 1200}",0.1,-0.008655585338573723,3.5193115350566515,1200,updated
248,-65.75590264094271,65.75590264094271,0.6880166829135475,0.03631769412807813,"[2471.470292412096, 9529.829397137994]",2471.470292412096,9529.829397137994,"[1857.5016497387078, 628.1530732283031]","[1.0554936213758703, 0.8100329481639745]","{'std': 0.1, 'mean': 0.0005096224990422296, 'sample_std': 0.0960778128596128, 'l2': 3.3282798870849137, 'first': 0.020282039160351536, 'last': -0.11741240835785237, 'samples': 1200}",0.1,0.0005096224990422296,3.3282798870849137,1200,updated
249,-66.26958655182248,66.26958655182248,0.7020557360474038,0.03673360052811564,"[-103.67464749079737, -11758.730861267997]",-103.67464749079737,-11758.730861267997,"[-78.7931963985988, -782.0494154385212]","[1.0740686378732573, 0.8163144788962575]","{'std': 0.1, 'mean': 0.0024074185381940684, 'sample_std': 0.10049845689547664, 'l2': 3.4823673848214263, 'first': -0.06013716485335652, 'last': -0.07452000833130287, 'samples': 1200}",0.1,0.0024074185381940684,3.4823673848214263,1200,updated
250,-66.94574139842344,66.94574139842344,0.7014570438782417,0.03621636590190199,"[-193.8815755995646, -14801.46843332493]",-193.8815755995646,-14801.46843332493,"[-147.28213049035696, -973.4829666069821]","[1.0732807059092713, 0.8084939847418723]","{'std': 0.1, 'mean': -0.0008829862662662402, 'sample_std': 0.10228810936397793, 'l2': 3.543496067220088, 'first': -0.122373679573319, 'last': 0.07291363808253569, 'samples': 1200}",0.1,-0.0008829862662662402,3.543496067220088,1200,updated
251,-67.38623124560768,67.38623124560768,0.7003387036511314,0.035580567039147346,"[21.031232045009013, 4670.302768390501]",21.031232045009013,4670.302768390501,"[15.962422635812619, 302.8931692832365]","[1.0718078846043677, 0.7987591550758024]","{'std': 0.1, 'mean': -0.002196906957821325, 'sample_std': 0.10349503868813716, 'l2': 3.585980942488177, 'first': 0.1429309781639707, 'last': -0.030401821224154826, 'samples': 1200}",0.1,-0.002196906957821325,3.585980942488177,1200,updated
252,-66.72509409900962,66.72509409900962,0.700459862036925,0.035777438539378995,"[-1221.661178711316, -10791.23160672017]",-1221.661178711316,-10791.23160672017,"[-927.3123148639926, -702.9296769432705]","[1.071967508830726, 0.8017880867686348]","{'std': 0.1, 'mean': 0.0009854482651838754, 'sample_std': 0.10403546085673213, 'l2': 3.6040557527245873, 'first': -0.047627827186125446, 'last': -0.026013888273780834, 'samples': 1200}",0.1,0.0009854482651838754,3.6040557527245873,1200,updated
253,-66.7285019644372,66.7285019644372,0.6934404515187352,0.035321871115048385,"[-109.79254939218806, -18971.23322069268]",-109.79254939218806,-18971.23322069268,"[-82.8781525985391, -1223.287481393104]","[1.062694385682086, 0.794758789999202]","{'std': 0.1, 'mean': 0.0007562494138672546, 'sample_std': 0.09700019100269719, 'l2': 3.360287303383872, 'first': 0.2163789256047237, 'last': -0.02868094317237409, 'samples': 1200}",0.1,0.0007562494138672546,3.360287303383872,1200,updated
254,-67.79666784219478,67.79666784219478,0.6928149925228172,0.03454004672074291,"[-1686.1665568675028, -87384.87817499187]",-1686.1665568675028,-87384.87817499187,"[-1272.18651463877, -5535.29971022726]","[1.0618656041561008, 0.7825259151852709]","{'std': 0.1, 'mean': 0.006603179474624465, 'sample_std': 0.09903604558959615, 'l2': 3.4383263903007237, 'first': -0.13589647266802649, 'last': -0.19212316049502834, 'samples': 1200}",0.1,0.006603179474624465,3.4383263903007237,1200,updated
255,-69.66395291841035,69.66395291841035,0.6832534945204278,0.03117371412133739,"[492.3884204951557, 30034.9702820885]",492.3884204951557,30034.9702820885,"[368.6336443113181, 1751.7119835187739]","[1.0491437390097131, 0.7271729180829983]","{'std': 0.1, 'mean': -0.0016517549554652322, 'sample_std': 0.10132808716794764, 'l2': 3.5105742339762194, 'first': 0.05848771244842214, 'last': 0.07577309083212289, 'samples': 1200}",0.1,-0.0016517549554652322,3.5105742339762194,1200,updated
256,-68.51166880801114,68.51166880801114,0.6860164456834308,0.03220904213146533,"[1181.6392389295243, 24321.74944307896]",1181.6392389295243,24321.74944307896,"[886.6519264973979, 1456.5993227415902]","[1.0528300754528264, 0.7446900379181861]","{'std': 0.1, 'mean': 0.0009956489834418662, 'sample_std': 0.09948621245068026, 'l2': 3.4464760758804265, 'first': 0.08437884650075822, 'last': -0.01864305605077671, 'samples': 1200}",0.1,0.0009956489834418662,3.4464760758804265,1200,updated
257,-68.37804744800376,68.37804744800376,0.6926874840201219,0.03309096800892934,"[-817.5906970333037, -322.25998077824715]",-817.5906970333037,-322.25998077824715,"[-616.7966378384075, -19.72472513994381]","[1.0616965947178003, 0.759256031145602]","{'std': 0.1, 'mean': 0.00010429685484740233, 'sample_std': 0.10115228488934176, 'l2': 3.5040197972331986, 'first': 0.014989266837472294, 'last': -0.20886205628521648, 'samples': 1200}",0.1,0.00010429685484740233,3.5040197972331986,1200,updated
258,-67.95823581025563,67.95823581025563,0.6880429936426576,0.03307889677020602,"[-174.7451536811092, -13290.164568278684]",-174.7451536811092,-13290.164568278684,"[-131.3373375439653, -813.2190177690887]","[1.0555286283394163, 0.7590587838942026]","{'std': 0.1, 'mean': 0.0010474647989601503, 'sample_std': 0.09658482291504741, 'l2': 3.345993161983951, 'first': -0.018077144711850054, 'last': -0.042448093094315104, 'samples': 1200}",0.1,0.0010474647989601503,3.345993161983951,1200,updated
259,-69.13691823136729,69.13691823136729,0.6870562653586565,0.03258429540411429,"[-1499.938518622363, -18224.22238133958]",-1499.938518622363,-18224.22238133958,"[-1126.44240516197, -1101.6833899196522]","[1.0542152549639767, 0.7509265937165117]","{'std': 0.1, 'mean': 0.000505567903528155, 'sample_std': 0.10414474289896972, 'l2': 3.6077222297284885, 'first': 0.11912949593568267, 'last': -0.05413392414582377, 'samples': 1200}",0.1,0.000505567903528155,3.6077222297284885,1200,updated
260,-68.88149303005646,68.88149303005646,0.6786259231368992,0.03192378462664286,"[-958.3017431502519, -31113.684272193765]",-958.3017431502519,-31113.684272193765,"[-714.708691097827, -1849.9938623691883]","[1.042950830912357, 0.7399097598173152]","{'std': 0.1, 'mean': 0.002569591491256289, 'sample_std': 0.09911994889188759, 'l2': 3.4347693492452755, 'first': 0.010239094668741504, 'last': 0.04702530476283254, 'samples': 1200}",0.1,0.002569591491256289,3.4347693492452755,1200,updated
261,-69.63063044029472,69.63063044029472,0.6733074083699799,0.03083906872444426,"[3969.437565421011, 15796.825030281794]",3969.437565421011,15796.825030281794,"[2947.2753599427115, 913.2438677800818]","[1.0358037440013788, 0.7214098211936233]","{'std': 0.1, 'mean': -0.0011600443312743377, 'sample_std': 0.10735440747770093, 'l2': 3.7190828720649027, 'first': -0.030619297583225964, 'last': -0.08998310226515388, 'samples': 1200}",0.1,-0.0011600443312743377,3.7190828720649027,1200,updated
262,-70.09656151138795,70.09656151138795,0.6953911021421982,0.03137072675603674,"[1545.986394115691, 6051.980258617392]",1545.986394115691,6051.980258617392,"[1168.8177690652471, 354.77922627029585]","[1.0652764976008058, 0.7305422598714241]","{'std': 0.1, 'mean': -0.0020708345860949036, 'sample_std': 0.09941575751118507, 'l2': 3.444609910699158, 'first': -0.0661556177848826, 'last': -0.14525300243433986, 'samples': 1200}",0.1,-0.0020708345860949036,3.444609910699158,1200,updated
263,-69.57367142527933,69.57367142527933,0.7042586218533825,0.031579266334617814,"[-273.59039475647967, 19031.959171577764]",-273.59039475647967,19031.959171577764,"[-208.28580224254236, 1121.7120678497176]","[1.0769646752914583, 0.734090052134127]","{'std': 0.1, 'mean': -0.0006749368400102578, 'sample_std': 0.09894746186407928, 'l2': 3.4277203647464756, 'first': 0.10560209971427666, 'last': -0.18605464281257222, 'samples': 1200}",0.1,-0.0006749368400102578,3.4277203647464756,1200,updated
264,-68.81374220791885,68.81374220791885,0.7026739047000744,0.032246018720189944,"[-889.0787017084243, -2583.8460719966333]",-889.0787017084243,-2583.8460719966333,"[-676.0288460550227, -154.88692650982216]","[1.0748818172690329, 0.7453071728126243]","{'std': 0.1, 'mean': 0.0034481905570995937, 'sample_std': 0.1021248406546947, 'l2': 3.5397242429655202, 'first': 0.009893754923692849, 'last': -0.008544109695655534, 'samples': 1200}",0.1,0.0034481905570995937,3.5397242429655202,1200,updated
265,-69.10284859517014,69.10284859517014,0.6975438751972046,0.032153280789609606,"[-1758.9096209997626, 23030.94800980693]",-1758.9096209997626,23030.94800980693,"[-1332.061194178351, 1377.3635343377484]","[1.0681215288084827, 0.743758303547526]","{'std': 0.1, 'mean': -0.00033120706924425776, 'sample_std': 0.10085709263952057, 'l2': 3.4938110138620067, 'first': -0.07493961016994707, 'last': 0.082979521161943, 'samples': 1200}",0.1,-0.00033120706924425776,3.4938110138620067,1200,updated
266,-67.81234713282642,67.81234713282642,0.6874961715251031,0.03298557588629289,"[-4652.623734270522, -4297.692676012504]",-4652.623734270522,-4297.692676012504,"[-3495.332722360527, -262.37690110918237]","[1.0548009168666992, 0.7575319388909035]","{'std': 0.1, 'mean': 0.002281742561061704, 'sample_std': 0.09938642276389531, 'l2': 3.4437538899727467, 'first': 0.07364359259002723, 'last': -0.11053540521164269, 'samples': 1200}",0.1,0.002281742561061704,3.4437538899727467,1200,updated
267,-67.89086292846132,67.89086292846132,0.6615195829648128,0.03282570583725943,"[-1102.6130639720286, -26480.16107794288]",-1102.6130639720286,-26480.16107794288,"[-810.4417821316019, -1610.3204069904561]","[1.0198475896430939, 0.7549081698798117]","{'std': 0.1, 'mean': -3.69445619626263e-05, 'sample_std': 0.10063877239918446, 'l2': 3.4862295750421564, 'first': -0.05082605533104213, 'last': 0.09353039625723475, 'samples': 1200}",0.1,-3.69445619626263e-05,3.4862295750421564,1200,updated
268,-68.69067213650763,68.69067213650763,0.6555781908271815,0.031858149217468025,"[3056.6252418722206, 12345.343306950366]",3056.6252418722206,12345.343306950366,"[2234.9662629751692, 732.8209915196688]","[1.0117431718217778, 0.7388049658099072]","{'std': 0.1, 'mean': 0.00010385699135098403, 'sample_std': 0.1022710992219755, 'l2': 3.542776626717379, 'first': 0.33493559754169283, 'last': -0.016888999404163087, 'samples': 1200}",0.1,0.00010385699135098403,3.542776626717379,1200,updated
269,-68.36384415410475,68.36384415410475,0.6720377531736063,0.032295563647949665,"[-155.65602614932334, -56724.4995556587]",-155.65602614932334,-56724.4995556587,"[-115.44933990966075, -3404.534038711975]","[1.0340928344515294, 0.7461331757251038]","{'std': 0.1, 'mean': 0.003028206144984889, 'sample_std': 0.099087630438558, 'l2': 3.4340987531027305, 'first': -0.001865761525237595, 'last': 0.07820682459412226, 'samples': 1200}",0.1,0.003028206144984889,3.4340987531027305,1200,updated
270,-70.2346871959512,70.2346871959512,0.6711817814942388,0.03030397778028419,"[-4981.614598752228, -30902.924370602166]",-4981.614598752228,-30902.924370602166,"[-3692.158925447155, -1761.1920330751848]","[1.0329383410524329, 0.7120878353379841]","{'std': 0.1, 'mean': 0.0017581123803406865, 'sample_std': 0.09530102503427144, 'l2': 3.301886066791174, 'first': -0.05875221449656201, 'last': 0.09280424985404474, 'samples': 1200}",0.1,0.0017581123803406865,3.301886066791174,1200,updated
271,-70.4342330779744,70.4342330779744,0.6441381049871826,0.02931378996396615,"[-548.0808361053615, -12428.453150450834]",-548.0808361053615,-12428.453150450834,"[-396.63816335765813, -689.2559303001051]","[0.9960167517979613, 0.6944759150072323]","{'std': 0.1, 'mean': 0.0011591641108425468, 'sample_std': 0.09901887855973432, 'l2': 3.430349598393134, 'first': 0.06767690110962343, 'last': -0.14037439442325012, 'samples': 1200}",0.1,0.0011591641108425468,3.430349598393134,1200,updated
272,-70.69552411069269,70.69552411069269,0.6412714694479519,0.0289335913204354,"[178.91613451328044, -63559.12061333222]",178.91613451328044,-63559.12061333222,"[129.1380727084071, -3487.1181624158]","[0.9920503701643848, 0.6875833557042312]","{'std': 0.1, 'mean': 0.00360801283488662, 'sample_std': 0.10006311647512517, 'l2': 3.468540621413768, 'first': 0.09481066405757932, 'last': -0.06050821794837864, 'samples': 1200}",0.1,0.00360801283488662,3.468540621413768,1200,updated
273,-72.53706437472776,72.53706437472776,0.6422039631651758,0.027072089367782402,"[1088.38869887029, 818.0769491844446]",1088.38869887029,818.0769491844446,"[786.2530091469014, 42.47124457050338]","[0.9933417508914689, 0.6527121740800732]","{'std': 0.1, 'mean': 0.0034079204674667646, 'sample_std': 0.10029246488650503, 'l2': 3.476238041605912, 'first': 0.029780134818873816, 'last': 0.05015104450519192, 'samples': 1200}",0.1,0.0034079204674667646,3.476238041605912,1200,updated
274,-73.22468536689045,73.22468536689045,0.6478986920795806,0.02709414622339991,"[-1687.5345506874564, 52548.44211080915]",-1687.5345506874564,52548.44211080915,"[-1225.4364320074667, 2729.9595245338696]","[1.001204280982938, 0.6531368865257783]","{'std': 0.1, 'mean': -0.0024476774534214507, 'sample_std': 0.09863664323706442, 'l2': 3.4179254258673195, 'first': -0.15006143209090064, 'last': -0.1695496034197775, 'samples': 1200}",0.1,-0.0024476774534214507,3.4179254258673195,1200,updated
275,-70.44706553697448,70.44706553697448,0.6390359384538299,0.028543672756819263,"[-349.5383721230222, -35661.32824056431]",-349.5383721230222,-35661.32824056431,"[-251.76782149332195, -1934.7096634655318]","[0.9889499166628634, 0.6804364817711169]","{'std': 0.1, 'mean': 0.004485171805590068, 'sample_std': 0.09581703425269913, 'l2': 3.322833878322884, 'first': 0.1545536997665351, 'last': -0.09669005247756121, 'samples': 1200}",0.1,0.004485171805590068,3.322833878322884,1200,updated
276,-72.35457989865631,72.35457989865631,0.6372240174432343,0.02750992708052429,"[-203.25346375395893, -21616.30038230724]",-203.25346375395893,-21616.30038230724,"[-146.15381274545763, -1137.3551482269097]","[0.9864322384479302, 0.6610893851364616]","{'std': 0.1, 'mean': 0.0013669249989081472, 'sample_std': 0.09812053541611009, 'l2': 3.3993248660809257, 'first': -0.010056826945748241, 'last': 0.025284872793965147, 'samples': 1200}",0.1,0.0013669249989081472,3.3993248660809257,1200,updated
277,-72.85376965638089,72.85376965638089,0.6361735827670036,0.02691690460063292,"[4219.999527810205, -13642.79213557439]",4219.999527810205,-13642.79213557439,"[3031.50182283888, -704.882583031066]","[0.9849707003204756, 0.6497158336541925]","{'std': 0.1, 'mean': 0.0002296030291815206, 'sample_std': 0.10171924942470494, 'l2': 3.5236671388330105, 'first': 0.08580523750939201, 'last': -0.10552414807240029, 'samples': 1200}",0.1,0.0002296030291815206,3.5236671388330105,1200,updated
278,-72.93449292391819,72.93449292391819,0.6581714300214967,0.02655476898114008,"[206.22504634890663, -54512.38701554401]",206.22504634890663,-54512.38701554401,"[151.13518922226942, -2784.7240926838563]","[1.0152857185488644, 0.6426670078238819]","{'std': 0.1, 'mean': 0.004001130518671633, 'sample_std': 0.10009482457790585, 'l2': 3.4701555502961288, 'first': -0.2372675364853002, 'last': 0.13260009006070408, 'samples': 1200}",0.1,0.004001130518671633,3.4701555502961288,1200,updated
279,-75.21543725380599,75.21543725380599,0.659279587417894,0.025163875810984778,"[-2033.794368085951, 10625.585989298015]",-2033.794368085951,10625.585989298015,"[-1491.9503885187696, 518.7478466431946]","[1.0167970704410871, 0.6148197668970433]","{'std': 0.1, 'mean': 0.0014473503584012312, 'sample_std': 0.10056683377340063, 'l2': 3.48409808328068, 'first': -0.07457514616683988, 'last': -0.07803742363915599, 'samples': 1200}",0.1,0.0014473503584012312,3.48409808328068,1200,updated
280,-75.18577468189724,75.18577468189724,0.6483877199706393,0.02541821230190779,"[2468.290658071406, 92297.77435048879]",2468.290658071406,92297.77435048879,"[1793.1919868778077, 4544.518902369845]","[1.0018775665558994, 0.6200072453634753]","{'std': 0.1, 'mean': -0.005083151048561185, 'sample_std': 0.09713077991437749, 'l2': 3.3693133124761894, 'first': -0.022992621232115776, 'last': 0.07926403156204859, 'samples': 1200}",0.1,-0.005083151048561185,3.3693133124761894,1200,updated
281,-72.62828040457231,72.62828040457231,0.661491576709492,0.027740290792866225,"[6463.3569416740465, -2315.4631918147106]",6463.3569416740465,-2315.4631918147106,"[4750.575433385046, -122.67832885783517]","[1.0198094864246776, 0.6654524343871737]","{'std': 0.1, 'mean': -0.001647861741647227, 'sample_std': 0.09872085724206346, 'l2': 3.4202672006018697, 'first': -0.004506789370498427, 'last': 0.05055557469075267, 'samples': 1200}",0.1,-0.001647861741647227,3.4202672006018697,1200,updated
282,-72.79158214134075,72.79158214134075,0.6969334024603596,0.027675356444760657,"[-2358.4433192985293, 59972.41981808758]",-2358.4433192985293,59972.41981808758,"[-1785.2409519613564, 3171.280203978935]","[1.067315240758528, 0.6642256510985953]","{'std': 0.1, 'mean': -0.0032528102415377413, 'sample_std': 0.09815133075353358, 'l2': 3.401928483050224, 'first': 0.12957070394911355, 'last': -0.19179621702917046, 'samples': 1200}",0.1,-0.0032528102415377413,3.401928483050224,1200,updated
283,-71.70080590203149,71.70080590203149,0.6834924109083895,0.029394991704671008,"[-20.315679108122797, 73641.83803493324]",-20.315679108122797,73641.83803493324,"[-15.212606168003921, 4093.3333723656406]","[1.0494628312389145, 0.6959384531383846]","{'std': 0.1, 'mean': -0.004994244702220396, 'sample_std': 0.09972003719858785, 'l2': 3.4587329990677342, 'first': -0.17720347042049323, 'last': -0.009204320841917543, 'samples': 1200}",0.1,-0.004994244702220396,3.4587329990677342,1200,updated
284,-69.4078178939648,69.4078178939648,0.6833785025459376,0.03174356287521652,"[-865.6336690343439, -2555.339727644566]",-865.6336690343439,-2555.339727644566,"[-648.1355352283165, -151.24287031873374]","[1.0493107051772343, 0.736871786862041]","{'std': 0.1, 'mean': -0.001014970322509119, 'sample_std': 0.10109314783178387, 'l2': 3.502145862746636, 'first': -0.1560682766836904, 'last': -0.23984259477185935, 'samples': 1200}",0.1,-0.001014970322509119,3.502145862746636,1200,updated
285,-69.9575310115316,69.9575310115316,0.6785353250356827,0.03165414907644366,"[505.71768760601856, 31773.49281586097]",505.71768760601856,31773.49281586097,"[377.13966158057576, 1876.2797662085081]","[1.0428293498249512, 0.7353593581588537]","{'std': 0.1, 'mean': -0.005648226898869574, 'sample_std': 0.09788311946142712, 'l2': 3.3964112017129717, 'first': -0.0335469039751407, 'last': -0.0410920346758705, 'samples': 1200}",0.1,-0.005648226898869574,3.3964112017129717,1200,updated
286,-68.63494333303632,68.63494333303632,0.6813511353742798,0.032777934511633446,"[2700.8399426662986, 3012.441390987411]",2700.8399426662986,3012.441390987411,"[2018.8592081533272, 182.97880657057453]","[1.046600746440757, 0.7541221558209388]","{'std': 0.1, 'mean': -5.814588567039906e-05, 'sample_std': 0.09769364881550856, 'l2': 3.3842078659264305, 'first': -0.17138747499115742, 'last': 0.009401020823482679, 'samples': 1200}",0.1,-5.814588567039906e-05,3.3842078659264305,1200,updated
287,-68.11525195480446,68.11525195480446,0.6965353795112894,0.03288922961156391,"[-3384.378316694069, 7941.031465684007]",-3384.378316694069,7941.031465684007,"[-2561.0241633440005, 483.66504487484633]","[1.0667893385222902, 0.7559519438866446]","{'std': 0.1, 'mean': 0.0024132588621502285, 'sample_std': 0.09751967564513214, 'l2': 3.379214871463641, 'first': 0.135438436867482, 'last': 0.08360297090229186, 'samples': 1200}",0.1,0.0024132588621502285,3.379214871463641,1200,updated
288,-67.55858665202132,67.55858665202132,0.6773052767932611,0.033184879305645384,"[970.4224966258452, 18378.556776949863]",970.4224966258452,18378.556776949863,"[722.9526200238146, 1127.470894988025]","[1.0411790968888501, 0.760788594335393]","{'std': 0.1, 'mean': -0.0013977406474878654, 'sample_std': 0.09740620617789629, 'l2': 3.3745973414714503, 'first': 0.05029908903661559, 'last': 0.0539113196042247, 'samples': 1200}",0.1,-0.0013977406474878654,3.3745973414714503,1200,updated
289,-66.99700678909616,66.99700678909616,0.682703263790924,0.033882358523608144,"[195.06385205274626, -21935.110589124717]",195.06385205274626,-21935.110589124717,"[145.971355302507, -1368.2879397631975]","[1.0484086230890883, 0.7720633032852733]","{'std': 0.1, 'mean': 0.0027728882140219844, 'sample_std': 0.09787317458769029, 'l2': 3.3917866465189053, 'first': 0.028971410671431032, 'last': -0.1183087795710415, 'samples': 1200}",0.1,0.0027728882140219844,3.3917866465189053,1200,updated
290,-68.27251501957846,68.27251501957846,0.6837960956686809,0.03303740917430848,"[1863.6997976657244, 10988.043218500447]",1863.6997976657244,10988.043218500447,"[1395.906640531765, 671.6750011444796]","[1.0498683366421133, 0.7583804238876413]","{'std': 0.1, 'mean': -0.002381283513666996, 'sample_std': 0.1006439704501424, 'l2': 3.4873851463481804, 'first': 0.1176507438575192, 'last': 0.0016288159896387351, 'samples': 1200}",0.1,-0.002381283513666996,3.4873851463481804,1200,updated
291,-68.54593080357829,68.54593080357829,0.694296014201416,0.03345004493091231,"[-1388.170273621783, 47917.67037751568]",-1388.170273621783,47917.67037751568,"[-1048.5906505705598, 2958.4552809465563]","[1.063827403047431, 0.765097173899086]","{'std': 0.1, 'mean': -0.0025214718613751487, 'sample_std': 0.10085175494867821, 'l2': 3.4946990079105715, 'first': 0.22943329369086696, 'last': -0.19449722025472385, 'samples': 1200}",0.1,-0.0025214718613751487,3.4946990079105715,1200,updated
292,-67.7361495032857,67.7361495032857,0.6864002543222878,0.035316902260433804,"[-1870.1825925344558, 40385.01487275982]",-1870.1825925344558,40385.01487275982,"[-1403.7441455839705, 2603.7828248305923]","[1.0533414965417254, 0.7946817267085516]","{'std': 0.1, 'mean': -0.006112228994364485, 'sample_std': 0.09825984091451406, 'l2': 3.4103998029248994, 'first': 0.08778218217850398, 'last': 0.09417331418439558, 'samples': 1200}",0.1,-0.006112228994364485,3.4103998029248994,1200,updated
