controller,test_seed,scenario,baseline_objective,candidate_objective,stable,running_slew_violations,minimum_frequency_violations,adaptive_fraction,fallback_fraction,objective_ratio,mean_objective_ratio,upper95_objective_ratio,mean_adaptive_fraction,mean_fallback_fraction,coverage_ok,safety_ok,deployment_accepted
RL,307.0,12.0,18.89494051185081,20.77894909469212,1.0,0.0,0.0,0.3488372093023256,0.0,1.0997096858632431,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,13.0,15.533666357199046,15.920915717599602,1.0,0.0,0.0,0.19933554817275748,0.0,1.0249296818597553,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,14.0,21.18172290223474,21.90689742348651,1.0,0.0,0.0,0.19933554817275748,0.0,1.0342358610108746,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,15.0,31.9453608348437,31.769386148408287,1.0,0.0,0.0,0.09966777408637874,0.0,0.994491385232892,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,307.0,16.0,37.417827767048614,35.8620769683329,1.0,0.0,0.0,0.45182724252491696,0.0,0.9584222042925282,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,1.0,41.19058705145641,37.35653682116723,1.0,0.0,0.0,0.6843853820598007,0.0,0.9069192622698099,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,2.0,35.09156992168307,33.05462058724242,1.0,0.0,0.0,0.18272425249169436,0.0,0.9419533141724156,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,3.0,60.14547550850531,57.83895201587746,1.0,0.0,0.0,0.5182724252491694,0.0,0.9616509226483433,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,4.0,41.37357893817501,41.526251409370964,1.0,0.0,0.0,0.18272425249169436,0.0,1.0036900958320307,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,5.0,62.42220453552267,62.35715292301545,1.0,0.0,0.0,0.6810631229235881,0.0,0.9989578770408502,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,6.0,43.02840969682218,43.51255618568578,1.0,0.0,0.0,0.33222591362126247,0.0,1.0112517867212591,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,7.0,25.475912935683564,25.88042955682863,1.0,0.0,0.0,0.46511627906976744,0.0,1.0158783954932766,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,8.0,84.97863368919982,84.58798807456559,1.0,0.0,0.0,0.867109634551495,0.0,0.9954030137026799,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,9.0,39.869359891845505,36.14161069525447,1.0,0.0,0.0,0.5681063122923588,0.0,0.9065009017776211,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,10.0,23.38229983755378,25.201193255580968,1.0,0.0,0.0,0.46511627906976744,0.0,1.0777893291363028,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,11.0,30.09244437846895,27.9627688916596,1.0,0.0,0.0,0.46511627906976744,0.0,0.9292288967946676,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,12.0,33.89916987158498,34.895473993000756,1.0,0.0,0.0,0.33222591362126247,0.0,1.0293902218015933,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,13.0,44.79848923751268,48.07979183683657,1.0,0.0,0.0,0.6179401993355482,0.0,1.0732458316155948,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,14.0,36.24823440037384,37.05044588439938,1.0,0.0,0.0,0.29900332225913623,0.0,1.022131049892385,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
