episode,environment_steps,epsilon,episode_reward,moving_average_reward_20,mean_abs_td_error,visited_states,state_coverage_pct,visited_full_states,full_state_coverage_pct,greedy_policy_changes,mean_kp,mean_ki,final_kp,final_ki,validation_baseline_objective,validation_learned_objective,deployment_accepted,checkpoint_validation_objective,best_checkpoint_validation_objective,fit_scenarios,validation_scenarios
378.0,90720.0,0.12433333333333332,-86.1330580063335,-106.97450876249772,3.0036899784131443,25.0,100.0,46.0,61.33333333333333,2.0,0.47328970492735745,0.0025569380020183737,0.4418523298010172,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
379.0,90960.0,0.124,-156.20662363606917,-112.32706194055818,5.112969040957061,25.0,100.0,46.0,61.33333333333333,6.0,0.4631066762096853,0.002729883590683183,0.45082372186615355,0.0027688666378689877,nan,nan,nan,nan,41.76948651988671,38.0,10.0
380.0,91200.0,0.12366666666666667,-300.58166221190965,-121.91516677902227,7.321905527573062,25.0,100.0,46.0,61.33333333333333,7.0,0.43173223222413154,0.002735661229043817,0.4057413496795382,0.0027640211212527173,nan,nan,nan,nan,41.76948651988671,38.0,10.0
381.0,91440.0,0.12333333333333332,-121.01596253432405,-123.69476018980572,3.210447217762187,25.0,100.0,46.0,61.33333333333333,2.0,0.46112600660728464,0.002797008914097026,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
382.0,91680.0,0.123,-279.4979555158053,-133.85178454340195,5.930372813362939,25.0,100.0,46.0,61.33333333333333,5.0,0.4610077434291516,0.0027546213402478265,0.5454967034580459,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
383.0,91920.0,0.12266666666666667,-49.92659866583657,-134.04588713688904,1.3220421138025584,25.0,100.0,46.0,61.33333333333333,3.0,0.4802018506397992,0.0028078074222954255,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
384.0,92160.0,0.12233333333333332,-102.43508943653758,-135.47504345761917,3.1649618038744443,25.0,100.0,46.0,61.33333333333333,6.0,0.4183079288708678,0.002626012027124813,0.45082372186615355,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
385.0,92400.0,0.122,-57.39183631507996,-132.79438656765188,1.4185713223957208,25.0,100.0,46.0,61.33333333333333,0.0,0.46502350662582176,0.0027602276454020253,0.4699702053338092,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
386.0,92640.0,0.12166666666666667,-37.62425053662432,-132.22230714824892,2.0760073457749706,25.0,100.0,46.0,61.33333333333333,3.0,0.4783376362366341,0.0029536848005339727,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
387.0,92880.0,0.12133333333333332,-43.728678786588034,-125.08971280878941,1.1993008467059947,25.0,100.0,46.0,61.33333333333333,0.0,0.5176583386328109,0.0029735160066510203,0.4909470331122413,0.0027688666378689877,nan,nan,nan,nan,41.76948651988671,38.0,10.0
388.0,93120.0,0.121,-41.28481700149463,-124.8973924501958,1.315728711918643,25.0,100.0,46.0,61.33333333333333,0.0,0.4468371475114246,0.002829076668415611,0.45082372186615355,0.002491979974082089,nan,nan,nan,nan,41.76948651988671,38.0,10.0
389.0,93360.0,0.12066666666666667,-197.59146493043025,-130.13298272642362,5.039429879386042,25.0,100.0,46.0,61.33333333333333,7.0,0.42138187104292607,0.003234137053105547,0.45082372186615355,0.0027411779714902984,nan,nan,nan,nan,41.76948651988671,38.0,10.0
390.0,93600.0,0.12033333333333332,-51.852567904253654,-126.83924614330263,2.535430041830641,25.0,100.0,46.0,61.33333333333333,3.0,0.455267774601204,0.002860137775902744,0.3381177913996152,0.003045753301655887,nan,nan,nan,nan,41.76948651988671,38.0,10.0
391.0,93840.0,0.12,-36.76548024388796,-115.62406246965466,1.2653028694978345,25.0,100.0,46.0,61.33333333333333,0.0,0.45842674653341536,0.002679043017438132,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
392.0,94080.0,0.11966666666666667,-192.09686406101403,-118.38453871409986,3.8912426522840082,25.0,100.0,46.0,61.33333333333333,3.0,0.45248290343719494,0.0032316314210806807,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
393.0,94320.0,0.11933333333333335,-211.8071563306504,-118.86888094148367,5.453490128675239,25.0,100.0,46.0,61.33333333333333,7.0,0.4232139152757439,0.0032293701799930873,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
394.0,94560.0,0.119,-164.65816458529122,-125.76235340163903,4.186391427579061,25.0,100.0,46.0,61.33333333333333,6.0,0.48329581360460144,0.003138093228621274,0.5274637545833997,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
395.0,94800.0,0.11866666666666667,-239.12703372705923,-129.3006179919281,4.736917931378288,25.0,100.0,46.0,61.33333333333333,4.0,0.4191298750028758,0.0030611282668864107,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
396.0,95040.0,0.11833333333333335,-91.47610762151959,-125.32630061257979,3.3068913762805785,25.0,100.0,46.0,61.33333333333333,4.0,0.4481366058562921,0.002807756856140852,0.5454967034580459,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
397.0,95280.0,0.118,-94.39819425840476,-127.77997831545568,2.9446482866830195,25.0,100.0,46.0,61.33333333333333,5.0,0.43776586052852084,0.00274324934748279,0.45003478035288785,0.0027640211212527173,nan,nan,nan,nan,41.76948651988671,38.0,10.0
398.0,95520.0,0.11766666666666667,-194.32618482712115,-133.1896346564951,4.136160143652433,25.0,100.0,46.0,61.33333333333333,6.0,0.450675522959751,0.0028308262351264117,0.4909470331122413,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
399.0,95760.0,0.11733333333333335,-138.9469132618898,-132.3266491377861,4.58509701624071,25.0,100.0,46.0,61.33333333333333,5.0,0.4385777163774147,0.0027747788264452906,0.3381177913996152,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
400.0,96000.0,0.11699999999999999,-42.679322886055424,-119.4315321714934,0.948969513813244,25.0,100.0,46.0,61.33333333333333,1.0,0.4037769792331152,0.002931306813957302,0.3381177913996152,0.003076518486521097,nan,nan,nan,45.460739835407665,41.76948651988671,38.0,10.0
401.0,96240.0,0.11666666666666667,-75.87716237998168,-117.17459216377628,1.9264720386053924,25.0,100.0,46.0,61.33333333333333,1.0,0.4210128459390596,0.002739429547577927,0.40098098929442316,0.0025127464738661062,nan,nan,nan,nan,41.76948651988671,38.0,10.0
402.0,96480.0,0.11633333333333334,-50.08804479724336,-105.70409662784819,1.6719226557391957,25.0,100.0,46.0,61.33333333333333,0.0,0.3790897783021159,0.002721644803101632,0.437433806503007,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
403.0,96720.0,0.11599999999999999,-240.41894697996898,-115.2287140435548,4.604059484248517,25.0,100.0,46.0,61.33333333333333,5.0,0.41717203013590515,0.0032677512222775464,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
404.0,96960.0,0.11566666666666667,-126.25360059696521,-116.41963960157618,3.094760713319219,25.0,100.0,46.0,61.33333333333333,5.0,0.44091553961502766,0.0028392221156064977,0.5454967034580459,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
405.0,97200.0,0.11533333333333334,-196.88135723150452,-123.3941156473974,4.896584845611925,25.0,100.0,46.0,61.33333333333333,4.0,0.4441756194210531,0.0028657375365852126,0.4091225275935344,0.003071134579169686,nan,nan,nan,nan,41.76948651988671,38.0,10.0
406.0,97440.0,0.11499999999999999,-46.559710052476355,-123.84088862319,1.6062158838300078,25.0,100.0,46.0,61.33333333333333,1.0,0.4899011235708654,0.0028330569142075482,0.5802101300417397,0.0027688666378689877,nan,nan,nan,nan,41.76948651988671,38.0,10.0
407.0,97680.0,0.11466666666666667,-53.421778380002415,-124.32554360286072,1.4442637381436672,25.0,100.0,46.0,61.33333333333333,0.0,0.4253066101117519,0.002913360456119262,0.5860708384259996,0.002467060174341268,nan,nan,nan,nan,41.76948651988671,38.0,10.0
408.0,97920.0,0.11433333333333334,-317.44837611596756,-138.13372155858437,7.005884694574466,25.0,100.0,46.0,61.33333333333333,6.0,0.4089504182648657,0.0031833825283968872,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
409.0,98160.0,0.11399999999999999,-72.63613607032576,-131.88595511557918,1.6464218566675994,25.0,100.0,46.0,61.33333333333333,1.0,0.48151904672713536,0.002877555871096783,0.45082372186615355,0.0026597622445590653,nan,nan,nan,nan,41.76948651988671,38.0,10.0
410.0,98400.0,0.11366666666666667,-131.48256295704354,-135.86745486821866,4.664574861192446,25.0,100.0,46.0,61.33333333333333,8.0,0.4745025286269294,0.002843540377857131,0.5860708384259996,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
411.0,98640.0,0.11333333333333334,-51.13906119625278,-136.5861339158369,1.9506749993098598,25.0,100.0,46.0,61.33333333333333,2.0,0.46770621878491286,0.002884030018469067,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
412.0,98880.0,0.11299999999999999,-84.6352487907489,-131.21305315232365,1.6988440758400127,25.0,100.0,46.0,61.33333333333333,1.0,0.46774723395697104,0.0030103660582876134,0.5221891170375658,0.003045753301655887,nan,nan,nan,nan,41.76948651988671,38.0,10.0
413.0,99120.0,0.11266666666666666,-48.471253771298315,-123.04625802435605,1.5904782456992088,25.0,100.0,46.0,61.33333333333333,0.0,0.4446099621547071,0.002857519786858985,0.4909470331122413,0.003378248037086655,nan,nan,nan,nan,41.76948651988671,38.0,10.0
414.0,99360.0,0.11233333333333334,-169.72405173847724,-123.29955238201532,3.7654321045939056,25.0,100.0,46.0,61.33333333333333,5.0,0.46731994416321027,0.002680869094141654,0.45082372186615355,0.003316825345503261,nan,nan,nan,nan,41.76948651988671,38.0,10.0
415.0,99600.0,0.11199999999999999,-76.391911278455,-115.16279625958512,3.0729623750332102,25.0,100.0,46.0,61.33333333333333,4.0,0.42976611953186666,0.00275928458844462,0.44631548464749204,0.0030404232333779892,nan,nan,nan,nan,41.76948651988671,38.0,10.0
416.0,99840.0,0.11166666666666666,-43.15840894887274,-112.74691132595278,0.8096697089570388,25.0,100.0,46.0,61.33333333333333,1.0,0.3777810464296993,0.0024846590003188324,0.4091225275935344,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
417.0,100080.0,0.11133333333333334,-235.38895926112514,-119.7964495760888,4.780689691638946,25.0,100.0,46.0,61.33333333333333,3.0,0.47874523652472795,0.0029117760687839417,0.4057413496795382,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
418.0,100320.0,0.11099999999999999,-37.45044523467516,-111.95266259646648,1.0591864275680776,25.0,100.0,46.0,61.33333333333333,2.0,0.4093704795697605,0.0028362778922219572,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
419.0,100560.0,0.11066666666666666,-81.22410464974074,-109.06652216585903,2.3298247696358483,25.0,100.0,46.0,61.33333333333333,0.0,0.40295417827549307,0.0026454363902385565,0.3381177913996152,0.0025127464738661062,nan,nan,nan,nan,41.76948651988671,38.0,10.0
420.0,100800.0,0.11033333333333334,-31.88698157549047,-108.52690510033081,1.0299546574696539,25.0,100.0,46.0,61.33333333333333,1.0,0.3861521958248697,0.002853435610504102,0.3936904258527063,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
421.0,101040.0,0.10999999999999999,-42.62949072356325,-106.86452151750987,1.243645192760525,25.0,100.0,46.0,61.33333333333333,1.0,0.4864355086372744,0.0024815241742713805,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
422.0,101280.0,0.10966666666666666,-30.167546310243548,-105.86849659315985,0.7320247304331055,25.0,100.0,46.0,61.33333333333333,1.0,0.5072374579211106,0.0024302060652254495,0.4418523298010172,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
423.0,101520.0,0.10933333333333334,-54.411577149160294,-96.56812810161945,2.220472259727475,25.0,100.0,46.0,61.33333333333333,2.0,0.47364121096231554,0.002498137848608051,0.48603756278111887,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
424.0,101760.0,0.10900000000000001,-123.93960224136157,-96.45242818383927,3.1961623482030412,25.0,100.0,46.0,61.33333333333333,3.0,0.4530233702826105,0.002460637942000655,0.36516721471158436,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
425.0,102000.0,0.10866666666666666,-74.52556210360008,-90.33463842744405,1.6551453295656267,25.0,100.0,46.0,61.33333333333333,2.0,0.4402017233803641,0.0028253194475198994,0.45082372186615355,0.0023073888648908226,nan,nan,nan,48.32424209508567,41.76948651988671,38.0,10.0
426.0,102240.0,0.10833333333333334,-104.44069307807283,-93.22868757872388,2.3322601809508527,25.0,100.0,46.0,61.33333333333333,3.0,0.435753470162404,0.002859094002912057,0.44631548464749204,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
427.0,102480.0,0.10800000000000001,-14.384587360109245,-91.27682802772922,0.8303837169954488,25.0,100.0,46.0,61.33333333333333,1.0,0.4340460352920785,0.002481585732045904,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
428.0,102720.0,0.10766666666666666,-97.51075388105276,-80.27994691598347,3.8396049738296667,25.0,100.0,46.0,61.33333333333333,3.0,0.393411283657825,0.002794749195613684,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
429.0,102960.0,0.10733333333333334,-199.21576822330073,-86.60892852363222,3.7794218538415585,25.0,100.0,46.0,61.33333333333333,5.0,0.4246019871453637,0.002823771917321092,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
430.0,103200.0,0.10700000000000001,-245.31535810756344,-92.3005682811582,4.503547977105388,25.0,100.0,46.0,61.33333333333333,5.0,0.4679019597397612,0.0030398163628665154,0.44631548464749204,0.0030152957686393283,nan,nan,nan,nan,41.76948651988671,38.0,10.0
431.0,103440.0,0.10666666666666666,-148.5695088992325,-97.1720906663072,2.9424171883401606,25.0,100.0,46.0,61.33333333333333,3.0,0.41484244748632,0.0026063804101445786,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
432.0,103680.0,0.10633333333333334,-95.85229521744755,-97.73294298764213,2.3646478318738695,25.0,100.0,46.0,61.33333333333333,3.0,0.4315564840436153,0.002623989600784736,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
433.0,103920.0,0.10600000000000001,-35.56760115935041,-97.08776035704474,1.5636722352398855,25.0,100.0,46.0,61.33333333333333,2.0,0.4332852702614294,0.0025718150981719665,0.4057413496795382,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
434.0,104160.0,0.10566666666666666,-110.34239983752579,-94.11867776199716,2.720338046932463,25.0,100.0,46.0,61.33333333333333,4.0,0.42542497082747555,0.0027292574237670554,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
435.0,104400.0,0.10533333333333333,-83.19459866960004,-94.45881213155442,2.9355936437289913,25.0,100.0,46.0,61.33333333333333,3.0,0.3906354089486778,0.0031409668891700902,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
436.0,104640.0,0.10500000000000001,-34.23256386659555,-94.01251987744055,0.9602798507124222,25.0,100.0,46.0,61.33333333333333,0.0,0.3993692757044298,0.0030939644053829918,0.437433806503007,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
437.0,104880.0,0.10466666666666666,-58.3858225025839,-85.1623630395135,1.5603230181514751,25.0,100.0,46.0,61.33333333333333,0.0,0.41369872752140485,0.003095000183271262,0.3719295705395767,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
438.0,105120.0,0.10433333333333333,-74.13405031136585,-86.99654329334803,3.0349557881890252,25.0,100.0,46.0,61.33333333333333,3.0,0.43626063638453944,0.0029070556714742256,0.5400417364234654,0.003384170335173207,nan,nan,nan,nan,41.76948651988671,38.0,10.0
439.0,105360.0,0.10400000000000001,-133.3502202734481,-89.6028490745334,3.347398605767222,25.0,100.0,46.0,61.33333333333333,5.0,0.4243995854211162,0.0028752137099457924,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
440.0,105600.0,0.10366666666666666,-56.48463813684799,-90.83273190260127,1.9664229080231277,25.0,100.0,46.0,61.33333333333333,3.0,0.40381470284725846,0.0031138808402660337,0.45003478035288785,0.002467060174341268,nan,nan,nan,nan,41.76948651988671,38.0,10.0
441.0,105840.0,0.10333333333333333,-217.8954588410051,-99.59603030847337,5.440566204235246,25.0,100.0,46.0,61.33333333333333,7.0,0.477327417504523,0.0026937753798947444,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
442.0,106080.0,0.10300000000000001,-45.36933457480752,-100.35611972170156,1.3249853115503059,25.0,100.0,46.0,61.33333333333333,1.0,0.39674929486048294,0.0031320527938752626,0.4418523298010172,0.0025127464738661062,nan,nan,nan,nan,41.76948651988671,38.0,10.0
443.0,106320.0,0.10266666666666666,-110.9383824832043,-103.18245998840375,2.946368880952145,25.0,100.0,46.0,61.33333333333333,1.0,0.43501506585477245,0.002635941811010735,0.43305946843797705,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
444.0,106560.0,0.10233333333333333,-129.44380376889347,-103.45767006478036,3.0049349199597652,25.0,100.0,46.0,61.33333333333333,5.0,0.4222236527941822,0.0026250444300137347,0.4057413496795382,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
445.0,106800.0,0.10200000000000001,-62.42028230630525,-102.85240607491562,1.563993706896072,25.0,100.0,46.0,61.33333333333333,2.0,0.3774639013335273,0.0027107380643609015,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
446.0,107040.0,0.10166666666666666,-44.42795025968834,-99.8517689339964,1.2142617269009124,25.0,100.0,46.0,61.33333333333333,3.0,0.3655630942923482,0.0028881293191170185,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
447.0,107280.0,0.10133333333333333,-49.91771091089839,-101.62842511153586,2.0310658594835864,25.0,100.0,46.0,61.33333333333333,4.0,0.35860592156746396,0.0029654752749981375,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
448.0,107520.0,0.101,-669.7073035652364,-130.23825259574502,11.79067880100836,25.0,100.0,46.0,61.33333333333333,5.0,0.49537725507760966,0.0029225111373361273,0.4418523298010172,0.003350328631821476,nan,nan,nan,nan,41.76948651988671,38.0,10.0
449.0,107760.0,0.10066666666666665,-46.357788347885474,-122.59535360197427,1.5241234295078527,25.0,100.0,46.0,61.33333333333333,0.0,0.3674472322045203,0.0029427508217858087,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
450.0,108000.0,0.10033333333333333,-76.36034768257248,-114.14760308072474,3.4087579381361386,25.0,100.0,47.0,62.66666666666667,2.0,0.41697236416027655,0.0028367911465191804,0.3645281720858392,0.003722587368690528,nan,nan,nan,46.97957774155353,41.76948651988671,38.0,10.0
451.0,108240.0,0.1,-41.741642712950416,-108.80620977141064,1.0636451572913714,25.0,100.0,47.0,62.66666666666667,1.0,0.3925054469703741,0.002786810431941622,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
452.0,108480.0,0.09966666666666665,-88.02538825859023,-108.41486442346775,1.5941650317130012,25.0,100.0,47.0,62.66666666666667,2.0,0.44557392155372516,0.002855902082935224,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
453.0,108720.0,0.09933333333333333,-59.65062360673082,-109.61901554583676,3.19073530688269,25.0,100.0,47.0,62.66666666666667,4.0,0.4277715988630333,0.0030725251725759483,0.3381177913996152,0.0030457533016558865,nan,nan,nan,nan,41.76948651988671,38.0,10.0
454.0,108960.0,0.099,-235.5241845686164,-115.8781047823913,7.34147018471463,25.0,100.0,47.0,62.66666666666667,7.0,0.41734986234299726,0.0028637427825805284,0.3719295705395767,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
455.0,109200.0,0.09866666666666668,-101.96384985085935,-116.81656734145426,3.17608691565342,25.0,100.0,47.0,62.66666666666667,1.0,0.4291348640462269,0.0026283765190570495,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
456.0,109440.0,0.09833333333333333,-194.77436947246323,-124.84365762174764,5.581521536206869,25.0,100.0,47.0,62.66666666666667,6.0,0.4429493851433641,0.0029405682827052314,0.45082372186615355,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
457.0,109680.0,0.098,-196.60003276258564,-131.75436813474772,5.147996603157077,25.0,100.0,47.0,62.66666666666667,6.0,0.43505786108645134,0.003036889614356945,0.45082372186615355,0.003071134579169686,nan,nan,nan,nan,41.76948651988671,38.0,10.0
458.0,109920.0,0.09766666666666668,-122.77449306973278,-134.18639027266607,2.2713041849951163,25.0,100.0,47.0,62.66666666666667,1.0,0.40208569126454413,0.003054461018783452,0.3645281720858392,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
459.0,110160.0,0.09733333333333333,-97.0170716208682,-132.36973284003707,2.34914464002881,25.0,100.0,47.0,62.66666666666667,4.0,0.4030158186609092,0.0028340076665274608,0.4091225275935344,0.002491979974082089,nan,nan,nan,nan,41.76948651988671,38.0,10.0
460.0,110400.0,0.097,-125.01951774261816,-135.79647682032558,2.8518369291468773,25.0,100.0,47.0,62.66666666666667,4.0,0.4514508093042462,0.002668372655993029,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
461.0,110640.0,0.09666666666666668,-108.32715337030652,-130.31806154679066,2.801069717665461,25.0,100.0,47.0,62.66666666666667,4.0,0.42511256980568174,0.002966601174704524,0.3719295705395767,0.0030152957686393283,nan,nan,nan,nan,41.76948651988671,38.0,10.0
462.0,110880.0,0.09633333333333333,-18.59593133621501,-128.97939138486103,0.7613002525682729,25.0,100.0,47.0,62.66666666666667,2.0,0.44645516007442304,0.002944933707793198,0.4057413496795382,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
463.0,111120.0,0.096,-172.81838658248114,-132.0733915898249,3.3369642928670635,25.0,100.0,47.0,62.66666666666667,3.0,0.43853194264826634,0.0030934233146631793,0.44553443254935904,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
464.0,111360.0,0.09566666666666668,-260.5429055863303,-138.62834668069672,6.47075926404325,25.0,100.0,47.0,62.66666666666667,5.0,0.44642683789077325,0.0028639984861326523,0.4091225275935344,0.003015295768639328,nan,nan,nan,nan,41.76948651988671,38.0,10.0
465.0,111600.0,0.09533333333333333,-38.31525955369019,-137.42309554306598,1.2337520672446158,25.0,100.0,47.0,62.66666666666667,0.0,0.4671919224360093,0.00284911130931758,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
466.0,111840.0,0.095,-94.79285327766343,-139.94134069396472,2.163815570185305,25.0,100.0,47.0,62.66666666666667,4.0,0.44276712626997056,0.003084300057403915,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
467.0,112080.0,0.09466666666666668,-73.98341145609702,-141.14462572122466,3.196272743524847,25.0,100.0,47.0,62.66666666666667,2.0,0.4335691399647688,0.0028987969296899127,0.4057413496795382,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
468.0,112320.0,0.09433333333333332,-166.34618491141606,-115.97656978853362,3.5952779602408325,25.0,100.0,47.0,62.66666666666667,0.0,0.4128956187983821,0.0028503277084401617,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
469.0,112560.0,0.094,-121.44415333992553,-119.73088803813565,2.9471657141850045,25.0,100.0,47.0,62.66666666666667,4.0,0.4830848392794395,0.0028030683816221043,0.3719295705395767,0.003384170335173207,nan,nan,nan,nan,41.76948651988671,38.0,10.0
470.0,112800.0,0.09366666666666668,-262.04980399699133,-129.01536085385658,6.183898771289104,25.0,100.0,47.0,62.66666666666667,7.0,0.43975339764975824,0.0030764687558816456,0.45003478035288785,0.0026866285298576416,nan,nan,nan,nan,41.76948651988671,38.0,10.0
471.0,113040.0,0.09333333333333332,-42.39255466670601,-129.04790645154435,1.4664000149300616,25.0,100.0,47.0,62.66666666666667,1.0,0.45811820114196183,0.0030422481100566326,0.36516721471158436,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
472.0,113280.0,0.093,-85.08055640748077,-128.90066485898888,2.805290341303241,25.0,100.0,47.0,62.66666666666667,4.0,0.4085617615845383,0.0028688490685634914,0.49503825838817667,0.0033444655567157885,nan,nan,nan,nan,41.76948651988671,38.0,10.0
473.0,113520.0,0.09266666666666667,-75.35060791053161,-129.68566407417893,2.1060307234797735,25.0,100.0,47.0,62.66666666666667,0.0,0.4518632058451983,0.0029298023259138437,0.5686639484539092,0.0027640211212527173,nan,nan,nan,nan,41.76948651988671,38.0,10.0
474.0,113760.0,0.09233333333333332,-66.66419177496667,-121.24266443449646,1.7300549207049774,25.0,100.0,47.0,62.66666666666667,0.0,0.4642939963088193,0.0029622441278637952,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
475.0,114000.0,0.092,-136.05959663322764,-122.94745177361487,3.1545160122896543,25.0,100.0,47.0,62.66666666666667,4.0,0.4654449683039689,0.003013193481006872,0.45082372186615355,0.003076518486521097,nan,nan,nan,46.96741885356168,41.76948651988671,38.0,10.0
476.0,114240.0,0.09166666666666667,-88.2553700230285,-117.62150180114313,2.1873467559787128,25.0,100.0,47.0,62.66666666666667,2.0,0.45706105590138923,0.0030898743777942016,0.3381177913996152,0.0027688666378689877,nan,nan,nan,nan,41.76948651988671,38.0,10.0
477.0,114480.0,0.09133333333333332,-85.60241058854471,-112.07162069244109,3.281136348425603,25.0,100.0,47.0,62.66666666666667,2.0,0.4578223504121915,0.00305563879649443,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
478.0,114720.0,0.091,-79.03241190898896,-109.8845166344039,1.807205191458988,25.0,100.0,47.0,62.66666666666667,0.0,0.45353773674298825,0.0028597742980623893,0.5860708384259996,0.003378248037086655,nan,nan,nan,nan,41.76948651988671,38.0,10.0
479.0,114960.0,0.09066666666666667,-54.141955987879115,-107.74076085275445,3.3099777355256546,25.0,100.0,47.0,62.66666666666667,2.0,0.4418578129580591,0.0027859462346940516,0.45082372186615355,0.0027363809100401904,nan,nan,nan,nan,41.76948651988671,38.0,10.0
480.0,115200.0,0.09033333333333332,-51.78137221655896,-104.07885357645145,2.5496253084933325,25.0,100.0,47.0,62.66666666666667,1.0,0.42507240135477203,0.0030249784855623414,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
481.0,115440.0,0.09,-75.59446678829237,-102.44221924735075,2.017042436368746,25.0,100.0,47.0,62.66666666666667,4.0,0.4328919874149722,0.003184446664770501,0.44631548464749204,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
