fit_scenario,minute,error_c,error_rate_c_per_min,nearest_error_rule,nearest_delta_rule,label_kp,label_ki
18.0,240.0,0.29450599630642316,0.017708312296414876,2.0,2.0,1.2415666361741309,0.00024307678194467072
18.0,245.0,0.3815333036900519,0.017405461476725746,2.0,2.0,1.2415666361741309,0.00024307678194467072
18.0,250.0,0.47317894166946317,0.018329127595882254,2.0,2.0,1.2415666361741309,0.00024307678194467072
18.0,255.0,0.4591024575891254,-0.0028152968160675583,2.0,2.0,1.2415666361741309,0.00024307678194467072
18.0,260.0,0.42567258586201717,-0.006685974345421642,2.0,2.0,1.2415666361741309,0.00024307678194467072
18.0,265.0,0.29939783902353057,-0.025254949367697323,2.0,1.0,1.2415666361741309,0.00024307678194467072
18.0,270.0,0.14500230445893791,-0.03087910691291853,2.0,1.0,1.2415666361741309,0.00024307678194467072
18.0,275.0,-0.030800658576190187,-0.03516059260702562,2.0,1.0,1.2415666361741309,0.00024307678194467072
18.0,280.0,-0.09287997539673398,-0.01241586336410876,2.0,2.0,1.2415666361741309,0.00024307678194467072
18.0,285.0,-0.15603455555740808,-0.01263091603213482,2.0,2.0,1.2415666361741309,0.00024307678194467072
18.0,290.0,-0.14816953620877626,0.0015730038697263637,2.0,2.0,1.2415666361741309,0.00024307678194467072
18.0,295.0,-0.058858180510270586,0.017862271139701135,2.0,2.0,1.2415666361741309,0.00024307678194467072
18.0,300.0,0.00866378731379669,0.013504393564813455,2.0,2.0,1.2415666361741309,0.00024307678194467072
19.0,0.0,1.8060313526117042,0.0,3.0,2.0,0.7381542768246873,0.007971531951104728
19.0,5.0,1.9890420868515264,0.03660214684796444,3.0,3.0,0.7381542768246873,0.007971531951104728
19.0,10.0,2.255843088370291,0.05336020030375295,3.0,3.0,0.7381542768246873,0.007971531951104728
19.0,15.0,2.478388473900214,0.044509077105984576,3.0,3.0,0.7381542768246873,0.007971531951104728
19.0,20.0,2.571911233657648,0.018704551951486792,3.0,2.0,0.7381542768246873,0.007971531951104728
19.0,25.0,2.4935684406739256,-0.015668558596744476,3.0,2.0,0.7381542768246873,0.007971531951104728
19.0,30.0,2.0824771591530826,-0.0822182563041686,3.0,1.0,0.7381542768246873,0.007971531951104728
19.0,35.0,1.6723653860534498,-0.08202235461992657,3.0,1.0,0.7381542768246873,0.007971531951104728
19.0,40.0,1.216196265045486,-0.09123382420159273,3.0,1.0,0.7381542768246873,0.007971531951104728
19.0,45.0,0.8157880636270214,-0.08008164028369294,3.0,1.0,0.7381542768246873,0.007971531951104728
19.0,50.0,0.38830862761369644,-0.08549588720266499,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,55.0,-0.0716516131731666,-0.09199204815737261,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,60.0,-0.3601433653576045,-0.05769835043688758,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,65.0,-0.56604444015246,-0.041180214958971104,1.0,1.0,0.7381542768246873,0.007971531951104728
19.0,70.0,-0.44040885859659795,0.025127116311172416,1.0,3.0,0.7381542768246873,0.007971531951104728
19.0,75.0,-0.26913692149187085,0.03425438742094542,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,80.0,0.061642869547426926,0.06615595820785955,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,85.0,0.38640167679115933,0.06495176144874648,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,90.0,0.7093883220299304,0.06459732904775421,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,95.0,1.03340879118727,0.06480409383146793,3.0,3.0,0.7381542768246873,0.007971531951104728
19.0,100.0,1.249431375089685,0.043204516780483,3.0,3.0,0.7381542768246873,0.007971531951104728
19.0,105.0,1.216934957321957,-0.006499283553545609,3.0,2.0,0.7381542768246873,0.007971531951104728
19.0,110.0,1.0834505925056312,-0.02669687296326515,3.0,1.0,0.7381542768246873,0.007971531951104728
19.0,115.0,0.8555482482422612,-0.045580468852674014,3.0,1.0,0.7381542768246873,0.007971531951104728
19.0,120.0,0.580947701937653,-0.05492010926092163,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,125.0,0.1766065370419696,-0.08086823297913667,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,130.0,-0.01031810667393529,-0.03738492874318098,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,135.0,-0.17617216889840748,-0.033170812444894435,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,140.0,-0.2792470673814407,-0.02061497969660664,2.0,2.0,0.7381542768246873,0.007971531951104728
19.0,145.0,-0.10345458469729607,0.03515849653682892,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,150.0,0.0765406476533137,0.035999046470121955,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,155.0,0.4137852531037396,0.06744892109008518,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,160.0,0.7836219162905493,0.07396733263736195,3.0,3.0,0.7381542768246873,0.007971531951104728
19.0,165.0,1.07906527377774,0.05908867149743813,3.0,3.0,0.7381542768246873,0.007971531951104728
19.0,170.0,1.2264201339242007,0.029470972029292143,3.0,3.0,0.7381542768246873,0.007971531951104728
19.0,175.0,1.1407731920787718,-0.017129388369085775,3.0,2.0,0.7381542768246873,0.007971531951104728
19.0,180.0,1.0185792793277422,-0.02443878255020593,3.0,2.0,0.7381542768246873,0.007971531951104728
19.0,185.0,0.7583240653158221,-0.05205104280238402,3.0,1.0,0.7381542768246873,0.007971531951104728
19.0,190.0,0.4312716303140043,-0.06541048700036356,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,195.0,0.10545927515586939,-0.06516247103162698,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,200.0,-0.11243379325586389,-0.043578613682346654,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,205.0,-0.2915170201697066,-0.03581664538276854,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,210.0,-0.32546288990595684,-0.006789173947250049,2.0,2.0,0.7381542768246873,0.007971531951104728
19.0,215.0,-0.24533694629401026,0.016025188722389318,2.0,2.0,0.7381542768246873,0.007971531951104728
19.0,220.0,0.009340403866229252,0.0509354700320479,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,225.0,0.3745934590687128,0.0730506110404967,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,230.0,0.7330947315041492,0.07170025448708728,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,235.0,0.9928154656131944,0.051944146821809055,3.0,3.0,0.7381542768246873,0.007971531951104728
19.0,240.0,1.0849695312780163,0.018430813132964373,3.0,2.0,0.7381542768246873,0.007971531951104728
19.0,245.0,1.138264470539962,0.010658987852389145,3.0,2.0,0.7381542768246873,0.007971531951104728
19.0,250.0,0.9292964318596617,-0.04179360773606007,3.0,1.0,0.7381542768246873,0.007971531951104728
19.0,255.0,0.6584279429524358,-0.054173697781445186,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,260.0,0.3058406483487701,-0.07051745892073313,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,265.0,-0.1379656672647407,-0.08876126312270216,2.0,1.0,0.7381542768246873,0.007971531951104728
19.0,270.0,-0.5059932329528891,-0.07360551313762968,1.0,1.0,0.7381542768246873,0.007971531951104728
19.0,275.0,-0.7429047653215548,-0.047382306473733135,1.0,1.0,0.7381542768246873,0.007971531951104728
19.0,280.0,-0.9002298819035666,-0.03146502331640235,1.0,1.0,0.7381542768246873,0.007971531951104728
19.0,285.0,-0.8386166537860582,0.01232264562350167,1.0,2.0,0.7381542768246873,0.007971531951104728
19.0,290.0,-0.5182335636250954,0.06407661803219256,1.0,3.0,0.7381542768246873,0.007971531951104728
19.0,295.0,-0.16585811587232513,0.07047508955055407,2.0,3.0,0.7381542768246873,0.007971531951104728
19.0,300.0,0.10556347314273751,0.05428431780301253,2.0,3.0,0.7381542768246873,0.007971531951104728
20.0,0.0,-0.15651393959862858,0.0,2.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,5.0,0.1358464531599779,0.0584720785517213,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,10.0,0.47676471048682245,0.06818365146536891,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,15.0,0.8088587327594574,0.066418804454527,3.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,20.0,0.8688518818926774,0.011998629826643991,3.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,25.0,0.7025900431363894,-0.033252367751257596,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,30.0,0.34207606911008526,-0.07210279480526083,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,35.0,-0.0015664930611869465,-0.06872851243425444,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,40.0,-0.14965300246456792,-0.029617301880676194,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,45.0,-0.11944718885611394,0.006041162721690796,2.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,50.0,0.19333478438116813,0.06255639464745641,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,55.0,0.4910206954673697,0.05953718221724032,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,60.0,0.7556767137598648,0.052931203658499015,3.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,65.0,0.7662912632565124,0.002122909899329528,3.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,70.0,0.5994490644515764,-0.033368439760987204,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,75.0,0.30694312044835925,-0.058501188800643436,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,80.0,-0.006366586737417634,-0.06266194143715538,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,85.0,-0.06512761116139387,-0.011752204884795248,2.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,90.0,0.04216909593388962,0.0214593414190567,2.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,95.0,0.2921987765843568,0.05000593613009343,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,100.0,0.6013257306371287,0.06182539081055438,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,105.0,0.8318592723790843,0.046106708348391125,3.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,110.0,0.7799321599359708,-0.010385422488622708,3.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,115.0,0.5484059918219124,-0.04630523362281167,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,120.0,0.12187129625622362,-0.08530693911313776,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,125.0,-0.10036041757770064,-0.04444634276678485,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,130.0,-0.16726907222853526,-0.013381730930166924,2.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,135.0,0.019727638155895733,0.0373993420768862,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,140.0,0.36684693041010874,0.0694238584508426,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,145.0,0.6646340284276278,0.0595574196035038,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,150.0,0.8956240652115426,0.046198007356782964,3.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,155.0,0.8311869458926964,-0.012887423863769242,3.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,160.0,0.43939714217874837,-0.0783579607427896,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,165.0,-0.00011667239613899483,-0.08790276291497748,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,170.0,-0.20101849118220372,-0.04018036375721294,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,175.0,-0.17169844015744573,0.005864010204951598,2.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,180.0,0.14435978694261564,0.06321164542001227,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,185.0,0.4193166673093103,0.05499137607333893,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,190.0,0.659211508180487,0.047978968174235345,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,195.0,0.7343467864618418,0.01502705565627096,2.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,200.0,0.6513083340677319,-0.01660769047882198,2.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,205.0,0.43386009350514243,-0.0434896481125179,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,210.0,0.12652794430442071,-0.061466429840144346,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,215.0,-0.022219643913373943,-0.02974951764355893,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,220.0,1.6745753523810123,0.33935899925887725,3.0,4.0,0.6444691458728733,0.0003015221728979693
20.0,225.0,1.9194559641837223,0.04897612236054201,3.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,230.0,2.030336832742691,0.02217617371179372,3.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,235.0,1.8622167363116837,-0.03362401928620144,3.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,240.0,1.39696415477556,-0.09305051630722475,3.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,245.0,0.5491272303817638,-0.16956738487875925,2.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,250.0,-0.40277755725970366,-0.19038095752829348,1.0,0.0,0.6444691458728733,0.0003015221728979693
20.0,255.0,-1.1274851247348785,-0.14494151349503498,1.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,260.0,-1.3029564195842163,-0.03509425896986755,1.0,1.0,0.6444691458728733,0.0003015221728979693
20.0,265.0,-1.1737908485451598,0.025833114207811293,1.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,270.0,-0.7500301963236815,0.08475213044429566,1.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,275.0,-0.3155491108690498,0.08689621709092635,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,280.0,0.10940405466622494,0.08499063310705494,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,285.0,0.5858238257422599,0.095283954215207,2.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,290.0,0.9661360792778098,0.07606245070710997,3.0,3.0,0.6444691458728733,0.0003015221728979693
20.0,295.0,1.034949961771062,0.013762776498650453,3.0,2.0,0.6444691458728733,0.0003015221728979693
20.0,300.0,0.8436528211590328,-0.038259428122405834,3.0,1.0,0.6444691458728733,0.0003015221728979693
21.0,0.0,2.883148340336991,0.0,3.0,2.0,0.18500398415467567,0.000516810946087744
21.0,5.0,3.1163125938810445,0.046632850708810736,3.0,3.0,0.18500398415467567,0.000516810946087744
21.0,10.0,3.361428968095943,0.049023274842979706,4.0,3.0,0.18500398415467567,0.000516810946087744
21.0,15.0,3.3309405414798157,-0.006097685323225477,4.0,2.0,0.18500398415467567,0.000516810946087744
21.0,20.0,2.9495042666904325,-0.07628725495787662,3.0,1.0,0.18500398415467567,0.000516810946087744
21.0,25.0,2.3908398179926067,-0.11173288973956516,3.0,1.0,0.18500398415467567,0.000516810946087744
21.0,30.0,1.8417054123845666,-0.10982688112160802,3.0,1.0,0.18500398415467567,0.000516810946087744
21.0,35.0,1.221720885022613,-0.12399690547239076,3.0,1.0,0.18500398415467567,0.000516810946087744
21.0,40.0,0.8157353954266497,-0.08119709791919263,3.0,1.0,0.18500398415467567,0.000516810946087744
21.0,45.0,0.5286501496424059,-0.057417049156848775,2.0,1.0,0.18500398415467567,0.000516810946087744
21.0,50.0,0.4336454114847328,-0.019000947631534613,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,55.0,0.34404168867013496,-0.017920744562919567,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,60.0,0.3438687422943971,-3.458927514756738e-05,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,65.0,0.39567770069131925,0.010361791679384424,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,70.0,0.601644266465339,0.04119331315480394,2.0,3.0,0.18500398415467567,0.000516810946087744
21.0,75.0,0.8374565233867557,0.04716245138428334,3.0,3.0,0.18500398415467567,0.000516810946087744
21.0,80.0,0.9807467771777354,0.02865805075819594,3.0,3.0,0.18500398415467567,0.000516810946087744
21.0,85.0,1.0191591836565053,0.007682481295753973,3.0,2.0,0.18500398415467567,0.000516810946087744
21.0,90.0,1.0564558561953952,0.007459334507777982,3.0,2.0,0.18500398415467567,0.000516810946087744
21.0,95.0,-1.0386632808651832,-0.4190238274121157,1.0,0.0,0.18500398415467567,0.000516810946087744
21.0,100.0,-1.0562082852270862,-0.0035090008723805965,1.0,2.0,0.18500398415467567,0.000516810946087744
21.0,105.0,-0.9654778470760341,0.018146087630210417,1.0,2.0,0.18500398415467567,0.000516810946087744
21.0,110.0,-0.660273281701862,0.06104091307483443,1.0,3.0,0.18500398415467567,0.000516810946087744
21.0,115.0,-0.3296945522063446,0.06611574589910348,2.0,3.0,0.18500398415467567,0.000516810946087744
21.0,120.0,0.008845990286697969,0.0677081084986085,2.0,3.0,0.18500398415467567,0.000516810946087744
21.0,125.0,0.3244880666874721,0.06312841528015482,2.0,3.0,0.18500398415467567,0.000516810946087744
21.0,130.0,0.7251505761671986,0.0801325018959453,2.0,3.0,0.18500398415467567,0.000516810946087744
21.0,135.0,1.0166118205436696,0.0582922488752942,3.0,3.0,0.18500398415467567,0.000516810946087744
21.0,140.0,1.1676319177957062,0.030204019450407314,3.0,3.0,0.18500398415467567,0.000516810946087744
21.0,145.0,1.216597943329056,0.009793205106669945,3.0,2.0,0.18500398415467567,0.000516810946087744
21.0,150.0,1.1125172206330056,-0.020816144539210057,3.0,2.0,0.18500398415467567,0.000516810946087744
21.0,155.0,1.0088713908479825,-0.020729165957004626,3.0,2.0,0.18500398415467567,0.000516810946087744
21.0,160.0,0.8574021704106585,-0.030293844087464807,3.0,1.0,0.18500398415467567,0.000516810946087744
21.0,165.0,0.7716142058112219,-0.017157592919887322,3.0,2.0,0.18500398415467567,0.000516810946087744
21.0,170.0,0.6703500211688969,-0.020252836928465003,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,175.0,0.5825386307627127,-0.017562278081236827,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,180.0,0.5166052459550912,-0.013186676961524313,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,185.0,0.5101015046923258,-0.0013007482525530633,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,190.0,0.45076351437239026,-0.011867598063987118,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,195.0,0.4374460823052182,-0.0026634864134344126,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,200.0,0.3092497503851348,-0.02563926638401668,2.0,1.0,0.18500398415467567,0.000516810946087744
21.0,205.0,0.32022185532879277,0.0021944209887315934,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,210.0,0.24992866995142649,-0.014058637075473257,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,215.0,0.26430848875452284,0.002875963760619271,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,220.0,0.17631873941477494,-0.017597949867949582,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,225.0,0.174459118020998,-0.0003719242787553867,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,230.0,0.1670253752511428,-0.00148674855397104,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,235.0,0.13788722250366447,-0.005827630549495666,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,240.0,0.09869992187848453,-0.00783746012503599,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,245.0,0.0679345633140116,-0.006153071712894587,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,250.0,0.18376501653386512,0.023166090643970703,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,255.0,0.38854344279424424,0.040955685252075824,2.0,3.0,0.18500398415467567,0.000516810946087744
21.0,260.0,0.5082189827365227,0.023935107988455682,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,265.0,0.5852714180782925,0.015410487068353972,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,270.0,0.6159593112534196,0.006137578635025421,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,275.0,0.6100440221318095,-0.0011830578243220203,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,280.0,0.6103623734997647,6.367027359104327e-05,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,285.0,0.5166247299837465,-0.01874752870320364,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,290.0,0.4934892744965964,-0.004627091097430025,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,295.0,0.4544364463537107,-0.007810565628577138,2.0,2.0,0.18500398415467567,0.000516810946087744
21.0,300.0,0.42607571056402804,-0.005672147157936536,2.0,2.0,0.18500398415467567,0.000516810946087744
22.0,0.0,-0.1970375439323142,0.0,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,5.0,-0.024534081475721337,0.034500692491318576,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,10.0,0.1975664617016193,0.04442010863546812,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,15.0,0.44609770012135996,0.049706247683948136,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,20.0,0.6153198973035465,0.033844439436437314,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,25.0,0.7170076475157146,0.020337550042433605,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,30.0,0.6798117114131088,-0.007439187220521148,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,35.0,0.5049165098768924,-0.03497904030724328,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,40.0,0.2585671902508295,-0.04926986392521258,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,45.0,-0.0009802420849531757,-0.05190948646715654,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,50.0,-0.15546181303439255,-0.030896314189887874,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,55.0,-0.16290600348857254,-0.0014888380908359977,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,60.0,-0.056107842476290415,0.021359632202456423,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,65.0,0.13204305143110773,0.03763017878147963,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,70.0,0.3797811785995684,0.049547625433692136,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,75.0,0.5869377776400846,0.04143131980810324,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,80.0,0.7285712606821271,0.028326696608408496,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,85.0,0.6799283488804093,-0.009728582360343551,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,90.0,0.48996886775866955,-0.037991896224347954,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,95.0,0.2418934820680576,-0.04961507713812239,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,100.0,0.2868962246286344,0.009000548512115358,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,105.0,0.47661602911678713,0.037943960897630545,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,110.0,0.7819740715555668,0.061071608487755925,3.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,115.0,1.125380214600522,0.06868122860899106,3.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,120.0,1.3071137709144267,0.036346711262780926,3.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,125.0,1.3160009187517296,0.0017774295674605866,3.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,130.0,1.2177201144648357,-0.019656160857378778,3.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,135.0,1.0214178971385586,-0.03926044346525544,3.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,140.0,0.6238098605605877,-0.07952160731559417,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,145.0,0.0304377221317651,-0.11867442768576453,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,150.0,-0.49729707572944903,-0.10554695957224283,1.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,155.0,-0.8695051135911278,-0.07444160757233576,1.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,160.0,-0.9290956470765579,-0.011918106697086017,1.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,165.0,-0.7692782905165565,0.03196347131200028,1.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,170.0,-0.553376907833222,0.043180276536666895,1.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,175.0,-0.3157974393821803,0.047515893690208345,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,180.0,-0.0606758095875648,0.0510243259589231,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,185.0,0.19565877318451896,0.05126691655441675,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,190.0,0.43837852190235793,0.048543949743567794,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,195.0,0.6267862731640186,0.03768155025233213,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,200.0,0.6964262003561039,0.013927985438417067,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,205.0,0.6178234421415709,-0.0157205516429066,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,210.0,0.4552908998273111,-0.03250650846285197,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,215.0,0.19512510297381525,-0.05203315937069917,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,220.0,-0.0854913993217643,-0.05612330045911591,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,225.0,-0.22559154409088222,-0.028020028953823585,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,230.0,-0.17113589368624815,0.010891130080926814,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,235.0,-0.029598519186833983,0.028307474899882834,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,240.0,0.22100845167699745,0.05012139417276629,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,245.0,0.4217491476808348,0.04014813920076747,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,250.0,0.5794122812038154,0.03153262670459611,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,255.0,0.6397309215944595,0.012063728078128833,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,260.0,0.5724992782684488,-0.013446328665202146,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,265.0,0.40711305845670154,-0.033077243962349456,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,270.0,0.1841425066929112,-0.044594110352758065,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,275.0,-0.0567377456163527,-0.04817605046185278,2.0,1.0,0.8542254002864548,0.0006293723136572105
22.0,280.0,-0.16096620136185535,-0.02084569114910053,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,285.0,-0.14444807842804153,0.0033036245867627658,2.0,2.0,0.8542254002864548,0.0006293723136572105
22.0,290.0,0.02218077207032465,0.03332577009967323,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,295.0,0.2350938003624563,0.04258260565842633,2.0,3.0,0.8542254002864548,0.0006293723136572105
22.0,300.0,0.4628992448974891,0.04556108890700657,2.0,3.0,0.8542254002864548,0.0006293723136572105
23.0,0.0,0.5767867742489159,0.0,2.0,2.0,0.5324398751616631,0.02346512934052004
23.0,5.0,0.8798777877929389,0.0606182027088046,3.0,3.0,0.5324398751616631,0.02346512934052004
23.0,10.0,1.0117758919558746,0.026379620832587138,3.0,3.0,0.5324398751616631,0.02346512934052004
23.0,15.0,0.9831153640864585,-0.005732105573883217,3.0,2.0,0.5324398751616631,0.02346512934052004
23.0,20.0,0.689917306928038,-0.0586396114316841,2.0,1.0,0.5324398751616631,0.02346512934052004
