minute,zn_zone_c,imc_zone_c,bo_zone_c,safe-bo_zone_c,fnn_zone_c,rl_zone_c,llm_zone_c,zn_command,imc_command,bo_command,safe-bo_command,fnn_command,rl_command,llm_command,setpoint_c
273.0,26.708583289896247,25.921152987042976,26.42869061464095,25.921152987042976,25.921152987042976,25.11736507005957,25.921152987042976,1.0,1.0,1.0,1.0,1.0,0.8200000000000001,1.0,24.89409901651732
274.0,26.588741855214096,25.73271118960287,26.27547045492106,25.73271118960287,25.73271118960287,24.902915008645977,25.73271118960287,1.0,0.9500000000000001,1.0,0.9500000000000001,0.9500000000000001,0.77,0.9500000000000001,24.89409901651732
275.0,26.450470871110756,25.53498869634682,26.107730158623873,25.53498869634682,25.53498869634682,24.68353318930181,25.53498869634682,1.0,0.9,1.0,0.9,0.9,0.72,0.9,24.89409901651732
276.0,26.295507497846952,25.32942867605681,25.927565047487285,25.32942867605681,25.32942867605681,24.460117694294343,25.32942867605681,1.0,0.85,1.0,0.85,0.85,0.67,0.85,24.89409901651732
277.0,26.126216997933497,25.117294134812653,25.73681010903096,25.117294134812653,25.117294134812653,24.233453488186424,25.117294134812653,1.0,0.8,1.0,0.8,0.8,0.62,0.8,24.89409901651732
278.0,25.944671118979375,24.89969006902247,25.53707199592428,24.89969006902247,24.89969006902247,24.00422633633583,24.89969006902247,1.0,0.75,0.97,0.75,0.75,0.5700000000000001,0.75,24.89409901651732
279.0,25.752684168136962,24.677582897661946,25.3297570953661,24.677582897661946,24.677582897661946,23.773955696581286,24.677582897661946,1.0,0.7000000000000001,0.92,0.7000000000000001,0.7000000000000001,0.52,0.7000000000000001,24.89409901651732
280.0,25.55184465611238,24.451817507854315,25.116096151105165,24.451817507854315,24.451817507854315,23.545204346877025,24.451817507854315,1.0,0.65,0.87,0.65,0.65,0.0,0.65,24.89409901651732
281.0,25.343543054827677,24.223132206889762,24.897165861460067,24.223132206889762,24.223132206889762,23.320615836805523,24.223132206889762,1.0,0.6,0.8200000000000001,0.6,0.6,0.0,0.6,24.89409901651732
282.0,25.12899614600425,23.992171837788383,24.673907824706784,23.992171837788383,23.992171837788383,23.102482567657535,23.992171837788383,1.0,0.55,0.77,0.55,0.55,0.0,0.55,24.89409901651732
283.0,24.909268379325436,23.761033755134754,24.447145157595475,23.761033755134754,23.761033755134754,22.892789168314835,23.761033755134754,1.0,0.0,0.72,0.0,0.0,0.0,0.0,24.89409901651732
284.0,24.68529060742243,23.532586466250585,24.21759707275272,23.532586466250585,23.532586466250585,22.693250541902298,23.532586466250585,1.0,0.0,0.67,0.0,0.0,0.0,0.0,24.89409901651732
285.0,24.457876519827966,23.309319546036697,23.98589166563285,23.309319546036697,23.309319546036697,22.505345237693913,23.309319546036697,0.9500000000000001,0.0,0.62,0.0,0.0,0.0,0.0,24.89409901651732
286.0,24.227737058480745,23.093390426423642,23.752577130898857,23.093390426423642,23.093390426423642,22.330344722382275,23.093390426423642,0.9,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
287.0,23.995493062660838,22.886665437370635,23.519052283829435,22.886665437370635,22.886665437370635,22.16933905431704,22.886665437370635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
288.0,23.76168636079501,22.69075580538039,23.28777410876208,22.69075580538039,22.69075580538039,22.023259402471574,22.69075580538039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
289.0,23.526789499868094,22.507049228800014,23.06129338675449,22.507049228800014,22.507049228800014,21.907321826903356,22.507049228800014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
290.0,23.29121427975299,22.33673757312791,22.841821175796213,22.33673757312791,22.33673757312791,21.828586468161387,22.33673757312791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
291.0,23.055319239224858,22.180841162835765,22.631270783299325,22.180841162835765,22.180841162835765,21.782269815645847,22.180841162835765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
292.0,22.81941622240134,22.055574799671728,22.431294581706364,22.055574799671728,22.055574799671728,21.76417781252954,22.055574799671728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
293.0,22.583776138540347,21.968572763258113,22.24331630053469,21.968572763258113,21.968572763258113,21.770633448097442,21.968572763258113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
294.0,22.350168485455857,21.914921783979832,22.068559350400683,21.914921783979832,21.914921783979832,21.798413242365246,21.914921783979832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
295.0,22.12117433068178,21.89031397469956,21.925564637995237,21.89031397469956,21.89031397469956,21.84469153094998,21.89031397469956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
296.0,21.925117271760726,21.89097246702088,21.823302379087643,21.89097246702088,21.89097246702088,21.906991592273172,21.89097246702088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
297.0,21.77673073263575,21.913586180047734,21.75655331148408,21.913586180047734,21.913586180047734,21.983142776815452,21.913586180047734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
298.0,21.669939359490115,21.955252600113106,21.72074116075917,21.955252600113106,21.955252600113106,22.071242901332898,21.955252600113106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
299.0,21.599415958160247,22.013427587680184,21.711853658103056,22.013427587680184,22.013427587680184,22.16962526146458,22.013427587680184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
300.0,21.560489595875925,22.085881348435272,21.726373257836386,22.085881348435272,22.085881348435272,22.276829695563542,22.085881348435272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.89409901651732
